info,is_mrna_tf,name,selected,shared.name,updown,significance
dummy,,,false,mir-142-3p/mir-624-5p,dummy,
mirna,,mir-181d-5p,false,mir-181d-5p,Up,0.168238927623065
dummy,,,false,mir-181d-5p/mir-3065-3p,dummy,
dummy,,,false,mir-33a-5p/mir-885-5p,dummy,
mirna,,mir-424-3p,false,mir-424-3p,Down,0.0046719444596288
dummy,,,false,mir-424-3p/mir-330-5p,dummy,
mirna,,mir-203a-3p,false,mir-203a-3p,Down,0.14255673649531
dummy,,,false,mir-203a-3p/mir-210-3p,dummy,
mirna,,mir-455-5p,false,mir-455-5p,Down,0.014372493046113
dummy,,,false,mir-455-5p/mir-196a-5p,dummy,
mirna,,mir-143-3p,false,mir-143-3p,Up,0.85077336655025
dummy,,,false,mir-143-3p/mir-195-5p,dummy,
dummy,,,false,mir-33a-5p/mir-676-3p,dummy,
mirna,,mir-20b-5p,false,mir-20b-5p,Up,0.725236412416148
dummy,,,false,mir-20b-5p/mir-7-5p,dummy,
dummy,,,false,mir-424-5p/mir-665,dummy,
mirna,,mir-676-3p,false,mir-676-3p,Down,0.35675772917197
dummy,,,false,mir-676-3p/mir-450b-5p,dummy,
mirna,,mir-7-2-3p,false,mir-7-2-3p,Up,0.00888401709258205
dummy,,,false,mir-7-2-3p/mir-296-5p,dummy,
dummy,,,false,mir-511-5p/mir-381-3p,dummy,
mirna,,mir-541-5p,false,mir-541-5p,Up,0.398853936731358
mirna,,let-7c-5p,false,let-7c-5p,Down,0.159992984273785
mirna,,mir-937-3p,false,mir-937-3p,Up,0.699619213400702
mirna,,mir-196a-5p,false,mir-196a-5p,Up,0.0104869739043192
mirna,,mir-1224-3p,false,mir-1224-3p,Up,0.124001720472076
mirna,,mir-410-3p,false,mir-410-3p,Up,0.176058073217224
mirna,,mir-494-3p,false,mir-494-3p,Down,0.546419681944936
mirna,,mir-138-5p,false,mir-138-5p,Up,0.00305635781057354
mirna,,mir-96-5p,false,mir-96-5p,Down,0.151321344137644
mirna,,mir-181c-5p,false,mir-181c-5p,Up,0.0961705067576697
mirna,,mir-483-5p,false,mir-483-5p,Up,0.011306338959483
mirna,,mir-9-5p,false,mir-9-5p,Up,0.47561984644044
mirna,,mir-455-3p,false,mir-455-3p,Down,0.0241532905803785
mirna,,mir-188-5p,false,mir-188-5p,Down,0.820338596418814
mirna,,mir-503-5p,false,mir-503-5p,Down,0.100079659420526
mirna,,mir-501-3p,false,mir-501-3p,Up,0.421040756241356
mirna,,mir-493-5p,false,mir-493-5p,Down,0.194909719851783
mirna,,mir-497-3p,false,mir-497-3p,Down,0.010156287484636
mirna,,mir-135a-5p,false,mir-135a-5p,Up,0.105081519068679
mirna,,mir-548v,false,mir-548v,Down,0.0276820588284597
mirna,,mir-199b-3p,false,mir-199b-3p,Down,0.232290751292452
mirna,,mir-365a-3p,false,mir-365a-3p,Down,0.00357689427752046
mirna,,mir-493-3p,false,mir-493-3p,Down,0.214998682758979
mirna,,mir-196b-5p,false,mir-196b-5p,Down,0.712332022701228
mirna,,mir-548b-3p,false,mir-548b-3p,Up,0.87253804865406
mirna,,mir-363-3p,false,mir-363-3p,Up,0.410408044638293
mirna,,mir-624-5p,false,mir-624-5p,Up,0.910221717784488
mirna,,mir-3065-3p,false,mir-3065-3p,Up,0.145124058584137
mirna,,mir-885-5p,false,mir-885-5p,Up,0.843339750531565
mirna,,mir-330-5p,false,mir-330-5p,Up,0.357594375268661
mirna,,mir-665,false,mir-665,Down,0.210014997510364
mirna,,mir-450b-5p,false,mir-450b-5p,Down,0.00797428832568249
mirna,,mir-296-5p,false,mir-296-5p,Up,0.0219943665308505
mirna,,mir-381-3p,false,mir-381-3p,Down,0.817825125167042
mrna,false,CCND2,false,CCND2,Down,
mrna,false,CKB,false,CKB,Down,
mrna,false,DYNC1LI2,false,DYNC1LI2,Up,
mrna,false,DUSP1,false,DUSP1,Down,
mrna,true,E2F2,false,E2F2,Up,
mrna,false,ELAVL3,false,ELAVL3,Up,
mrna,false,GCNT2,false,GCNT2,Up,
mrna,false,GSK3B,false,GSK3B,Down,
mrna,true,HOXA10,false,HOXA10,Down,
mrna,false,HSPA8,false,HSPA8,Up,
mrna,false,ITGB8,false,ITGB8,Up,
mrna,true,MYC,false,MYC,Down,
mrna,false,NCAM2,false,NCAM2,Up,
mrna,false,NEO1,false,NEO1,Up,
mrna,true,NFIX,false,NFIX,Down,
mrna,false,NOTCH2,false,NOTCH2,Down,
mrna,false,NPTX1,false,NPTX1,Down,
mrna,false,PAWR,false,PAWR,Down,
mrna,false,PFN2,false,PFN2,Up,
mrna,true,PLAG1,false,PLAG1,Up,
mrna,false,PMAIP1,false,PMAIP1,Up,
mrna,false,PTPRK,false,PTPRK,Up,
mrna,false,RAB3B,false,RAB3B,Up,
mrna,false,SCD,false,SCD,Down,
mrna,true,SOX5,false,SOX5,Up,
mrna,false,SSTR2,false,SSTR2,Up,
mrna,false,TOP2A,false,TOP2A,Up,
mrna,true,NR2C2,false,NR2C2,Up,
mrna,false,VEGFA,false,VEGFA,Down,
mrna,false,ST8SIA4,false,ST8SIA4,Up,
mrna,false,CDK5R1,false,CDK5R1,Up,
mrna,false,SGPL1,false,SGPL1,Up,
mrna,false,XPR1,false,XPR1,Up,
mrna,false,EPM2AIP1,false,EPM2AIP1,Up,
mrna,false,TOB1,false,TOB1,Down,
mrna,false,AKAP11,false,AKAP11,Up,
mrna,false,DKK1,false,DKK1,Down,
mrna,false,PEG10,false,PEG10,Down,
mrna,false,SIPA1L3,false,SIPA1L3,Up,
mrna,false,WWC1,false,WWC1,Down,
mrna,false,TENM4,false,TENM4,Down,
mrna,false,FBXL3,false,FBXL3,Down,
mrna,false,PSAT1,false,PSAT1,Down,
mrna,false,ANLN,false,ANLN,Up,
mrna,false,TENT5A,false,TENT5A,Up,
mrna,false,PAG1,false,PAG1,Up,
mrna,true,ASH1L,false,ASH1L,Up,
mrna,false,PCDH10,false,PCDH10,Up,
mrna,false,CDCP1,false,CDCP1,Up,
mrna,false,AHNAK,false,AHNAK,Down,
mrna,false,PHC3,false,PHC3,Down,
mrna,false,RAB11FIP1,false,RAB11FIP1,Down,
mrna,true,ARID5B,false,ARID5B,Down,
mrna,false,MFSD9,false,MFSD9,Up,
mrna,false,KRT80,false,KRT80,Down,
mrna,false,PPM1L,false,PPM1L,Up,
mrna,false,AMOT,false,AMOT,Up,
mrna,false,SPATA13,false,SPATA13,Down,
mrna,true,ZBTB38,false,ZBTB38,Down,
