"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
324,"APC","hsa-mir-125b-5p","hsa-mir-192-5p",0.002,FALSE,NA,NA,"NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10212817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10485468'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10605402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10674823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11048797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11062151'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11078757'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11304579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11315765'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11338478'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11891177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12163385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12373147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12378616'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12455028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12584167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12695555'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12746473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12841866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12907646'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12907646'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12966349'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1317264'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1338691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15197775'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15639718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15639718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16407829'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16619216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16619216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16736496'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16991125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17293392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17964080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17964080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19259700'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19576232'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20025482'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20179237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20210251'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20978327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21538028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22158121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22262720'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22542170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23049225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24197976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24470207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25210923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25344691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25496852'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25602793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26033320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26073472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26862903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27087319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984236'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28059096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28543390'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28617917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29156563'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29525853'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30376837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30474112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31406299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7958689'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8019564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8081386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8226275'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8406987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8440743'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8552404'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8564980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8616831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8649856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8903471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8943812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9033644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9111214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9155671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9990480'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",8.82812523827531e-05,-0.314248291065357,0.197005518340449,0.0875254484404351,0.66000336253991,-0.0286652043950503,0.00382684482713359,TRUE,"miR-125-5p","miR-192-5p/215-5p","hsa-mir-125b-1","hsa-mir-192,hsa-mir-194-2"
388,"RHOB","hsa-mir-1271-5p","hsa-mir-23a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27806312'>PubMedLink</a>","tarbase","tarbase",0.236664780935491,-0.21645351322197,0.776413283757955,0.0515929406913883,0.0978180691784578,-0.093011724652652,0,TRUE,"miR-96-5p/1271-5p","miR-23-5p","hsa-mir-1271","hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a"
399,"RHOH","hsa-mir-455-5p","hsa-mir-421",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27451075'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/19802518'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25041019'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25510566'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27016414'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28962204'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.868707264467986,0.0183612133100132,0.00155907203780509,0.642999884855837,0.97833626694739,0.00188898612830594,0.0010852888624181,TRUE,"miR-455-5p","miR-421","hsa-mir-455","hsa-mir-421,hsa-mir-374b,hsa-mir-374c"
444,"ASPH","hsa-mir-1-3p","hsa-mir-323a-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase","tarbase",1.91853343624772e-19,-0.902171756398943,0.939552520441079,-0.0133463214374011,0.759690020048617,0.0192457473439375,0.00467326631103816,TRUE,"miR-1-3p/206","miR-323-3p","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
444,"ASPH","hsa-mir-145-5p","hsa-mir-148a-3p",0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27143926'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27460730'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28382284'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30390708'>PubMedLink</a>",NA,"tarbase","tarbase",3.98528546062009e-11,-0.447160813019103,0.00077981421174787,-0.210134562082937,0.759690020048617,0.0192457473439375,0.0124128065395095,TRUE,"miR-145-5p","miR-148-3p/152-3p","hsa-mir-143,hsa-mir-145","hsa-mir-148a"
444,"ASPH","hsa-mir-338-5p","hsa-mir-145-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27143926'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27460730'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28382284'>PubMedLink</a>",NA,"tarbase","tarbase",0.0147586350112855,-0.30862694495114,3.98528546062009e-11,-0.447160813019103,0.759690020048617,0.0192457473439375,0.00382684482713359,TRUE,"miR-338-5p","miR-145-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-143,hsa-mir-145"
472,"ATM","hsa-mir-223-3p","hsa-mir-148a-3p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29317648'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30390708'>PubMedLink</a>","NA
NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/14706517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16369744'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23201008'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23569343'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23649938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24324828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24486587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24531888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24841718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25972194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26098866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26506520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26587992'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27638859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28138034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28453388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28647209'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29753747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30221053'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30729066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31206368'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31485675'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9592204'>PubMedLink</a>","mirtarbase","tarbase",0.775365090821993,0.0249908392730615,0.00077981421174787,-0.210134562082937,0.818892281727251,0.0153222513333389,0.00204747324363043,TRUE,"miR-223-3p","miR-148-3p/152-3p","hsa-mir-223","hsa-mir-148a"
667,"DST","hsa-mir-335-5p","hsa-mir-342-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11948124'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.383166360453186,0.130047270877898,0.219289907001129,-0.117205816198364,0.228013645493433,-0.0776723882062677,0.0153048206352364,TRUE,"miR-335-5p","miR-342-3p","hsa-mir-335","hsa-mir-151b,hsa-mir-342"
894,"CCND2","hsa-mir-1271-5p","hsa-mir-940",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26317898'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26456959'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",0.236664780935491,-0.21645351322197,0.00542461439455454,0.559150084478533,0.487443218921618,-0.0426532780607654,0.0010852888624181,TRUE,"miR-96-5p/1271-5p","miR-940/6808-5p/6893-5p","hsa-mir-1271","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
894,"CCND2","hsa-mir-1468-5p","hsa-mir-940",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26317898'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26456959'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",0.0132602211795168,-0.362099507412141,0.00542461439455454,0.559150084478533,0.487443218921618,-0.0426532780607654,0.0010852888624181,TRUE,"miR-1468-5p","miR-940/6808-5p/6893-5p","hsa-mir-1468","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
