entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
360,AQP3,hsa-mir-20a-3p,hsa-mir-196a-5p,0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25450461'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26794461'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30110699'>PubMedLink</a>",tarbase,tarbase,0.0976570481674786,-0.418445970665069,0.0175405999889321,-0.278613691934985,0.00472477874598452,-0.132735724118432,0.02537864077669903,TRUE
388,RHOB,hsa-mir-23c,hsa-mir-30c-5p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.0843859613030757,-0.599833091822472,0.689710380560104,0.0413593060431594,0.718287903802605,-0.0177068612634755,0.02537864077669903,TRUE
1000,CDH2,hsa-mir-196a-5p,hsa-mir-582-5p,0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26040981'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27149165'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28454316'>PubMedLink</a>",tarbase,tarbase,0.0175405999889321,-0.278613691934985,7.16112192490361e-6,0.73467379058701,0.411874189915296,0.0516564327574781,0.04781146676046429,TRUE
1021,CDK6,hsa-mir-320b,hsa-let-7c-5p,0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24647829'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25755767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27507850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464035'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30380421'>PubMedLink</a>",tarbase,tarbase,0.0320871557264656,-0.508410940691625,0.487379338998123,-0.070238805081537,0.148695935665129,0.0790524829820619,0.05449381107491856,FALSE
1191,CLU,hsa-mir-27a-5p,hsa-mir-20a-5p,0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24327270'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26716898'>PubMedLink</a>",tarbase,tarbase,1.36136921326934e-5,-0.980575248883739,0.52644039376038,0.0790035557734634,2.06195053344879e-5,-0.214813812479908,0.05226257914028656,FALSE
1281,COL3A1,hsa-mir-455-3p,hsa-mir-378a-3p,0.0095,FALSE,NA,NA,NA,mirtarbase,tarbase,1.36219972318397e-7,-0.671232369724789,0.439431599149385,0.0930251970173741,3.71111249570678e-5,0.20523363277368,0.06105224339274739,FALSE
1373,CPS1,hsa-mir-106a-5p,hsa-mir-582-5p,0.006,FALSE,NA,NA,NA,mirtarbase,tarbase,0.0292168360672743,-0.369485019756277,7.16112192490361e-6,0.73467379058701,0.0296526876104762,-0.135370130992789,0.04534586194434405,TRUE
2020,EN2,hsa-mir-203a-3p,hsa-mir-494-3p,0.0085,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/28982387'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30381030'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.190509641640438,-0.139902045805269,0.0150102243787244,-1.06143823219495,6.13275243366261e-8,0.367473030749822,0.05669920255183413,FALSE
2069,EREG,hsa-mir-29b-3p,hsa-mir-20a-5p,0.0075,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30302873'>PubMedLink</a>,mirtarbase,mirtarbase,0.0382074916989863,0.222998536779986,0.52644039376038,0.0790035557734634,0.0749887410652609,-0.100238482874822,0.05226257914028656,FALSE
2201,FBN2,hsa-mir-19a-3p,hsa-mir-2355-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0.284727786973506,-0.200597541212287,0.109339135455735,0.248603082438776,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-19a-3p,hsa-mir-31-3p,0,FALSE,NA,NA,NA,tarbase,tarbase,0.284727786973506,-0.200597541212287,0.0768559917939792,-0.483282153209212,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-2355-5p,hsa-mir-18a-5p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>,NA,tarbase,tarbase,0.109339135455735,0.248603082438776,0.712565478684646,-0.0828362956900203,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-2355-5p,hsa-mir-19b-3p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>,NA,tarbase,tarbase,0.109339135455735,0.248603082438776,0.343975359330242,-0.135207826181056,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-31-3p,hsa-mir-18a-5p,0.0035,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>,NA,tarbase,tarbase,0.0768559917939792,-0.483282153209212,0.712565478684646,-0.0828362956900203,1.83383377916234e-6,0.297551714194751,0.03205957074025405,TRUE
2201,FBN2,hsa-mir-31-3p,hsa-mir-19b-3p,0.0075,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>,NA,tarbase,tarbase,0.0768559917939792,-0.483282153209212,0.343975359330242,-0.135207826181056,1.83383377916234e-6,0.297551714194751,0.05226257914028656,FALSE
2201,FBN2,hsa-mir-454-3p,hsa-mir-18a-5p,0.006,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>,NA,tarbase,tarbase,0.837484433540161,-0.0469587516702613,0.712565478684646,-0.0828362956900203,1.83383377916234e-6,0.297551714194751,0.04534586194434405,TRUE
2201,FBN2,hsa-mir-582-5p,hsa-mir-150-3p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29233721'>PubMedLink</a>,NA,tarbase,tarbase,7.16112192490361e-6,0.73467379058701,0.137564473991846,-0.520217396608704,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-582-5p,hsa-mir-2355-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,7.16112192490361e-6,0.73467379058701,0.109339135455735,0.248603082438776,1.83383377916234e-6,0.297551714194751,0,TRUE
2201,FBN2,hsa-mir-582-5p,hsa-mir-345-5p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,7.16112192490361e-6,0.73467379058701,0.250739328320588,-0.213113017789456,1.83383377916234e-6,0.297551714194751,0.04534586194434405,TRUE
2736,GLI2,hsa-mir-338-3p,hsa-mir-223-5p,0.0015,TRUE,NA,NA,NA,tarbase,mirtarbase,0.577603079127105,-0.0681640375039826,0.349908444574804,-0.352171841723914,0.512330043317381,0.0395208640679641,0.01761257720381808,TRUE
3371,TNC,hsa-mir-296-5p,hsa-mir-138-5p,0.0015,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28075468'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28423539'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/15476268'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16211285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19775228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29491051'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29674419'>PubMedLink</a>",tarbase,tarbase,0.0783235173119519,-0.481679894237308,4.9178442516638e-13,-2.23885663096335,0.00834380624913253,0.134909293375593,0.01761257720381808,TRUE
3481,IGF2,hsa-mir-940,hsa-mir-224-5p,0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10597307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16111804'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20443017'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23482325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24802266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28143425'>PubMedLink</a>",tarbase,tarbase,0.711072562779607,-0.111543759616759,0.0827166304285474,0.37856730043055,0.834841556821868,0.0113182117601129,0.05449381107491856,FALSE
