"info","is_mrna_tf","name","selected","shared.name","updown","significance","miRfamily","mirnaCluster"
"mirna","","mir-1-3p","false","mir-1-3p","Down",0.410500257941461,"miR-1-3p/206","hsa-mir-133a-1,hsa-mir-1-2"
"dummy","","","false","mir-1-3p/mir-138-5p","dummy",NA,NA,NA
"mirna","","mir-193b-3p","false","mir-193b-3p","Down",9.17859257181718e-06,"miR-193-3p","hsa-mir-193b,hsa-mir-365a"
"dummy","","","false","mir-193b-3p/mir-503-5p","dummy",NA,NA,NA
"dummy","","","false","mir-411-3p/mir-106a-5p","dummy",NA,NA,NA
"mirna","","mir-1179","false","mir-1179","Up",0.001545831405452,"miR-1179","hsa-mir-1179,hsa-mir-7-2,hsa-mir-3529"
"dummy","","","false","mir-1179/mir-501-3p","dummy",NA,NA,NA
"mirna","","mir-452-3p","false","mir-452-3p","Up",0.826786755979679,"miR-452-3p","hsa-mir-224,hsa-mir-452"
"dummy","","","false","mir-452-3p/mir-410-3p","dummy",NA,NA,NA
"mirna","","mir-204-5p","false","mir-204-5p","Down",0.183825571457913,"miR-204-5p/211-5p","hsa-mir-204"
"dummy","","","false","mir-204-5p/mir-199a-3p","dummy",NA,NA,NA
"mirna","","mir-199a-3p","false","mir-199a-3p","Down",0.232423553581931,"miR-199-3p","hsa-mir-199a-1"
"dummy","","","false","mir-199a-3p/mir-493-5p","dummy",NA,NA,NA
"mirna","","mir-195-5p","false","mir-195-5p","Down",0.0478918772822502,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497"
"dummy","","","false","mir-195-5p/mir-193b-3p","dummy",NA,NA,NA
"mirna","","mir-3187-3p","false","mir-3187-3p","Up",0.382495703248607,"miR-3187-3p","hsa-mir-4745,hsa-mir-3187"
"dummy","","","false","mir-3187-3p/mir-96-5p","dummy",NA,NA,NA
"mirna","","mir-942-5p","false","mir-942-5p","Down",0.572119025668203,"miR-942-5p","hsa-mir-942"
"dummy","","","false","mir-942-5p/mir-7-5p","dummy",NA,NA,NA
"mirna","","mir-504-5p","false","mir-504-5p","Up",0.32410154131264,NA,"hsa-mir-504"
"dummy","","","false","mir-504-5p/mir-497-3p","dummy",NA,NA,NA
"mirna","","mir-330-3p","false","mir-330-3p","Up",0.16233758257038,"miR-330-3p","hsa-mir-330"
"dummy","","","false","mir-330-3p/mir-335-5p","dummy",NA,NA,NA
"mirna","","mir-142-5p","false","mir-142-5p","Down",0.736899693675788,"miR-142-5p","hsa-mir-142,hsa-mir-4736"
"dummy","","","false","mir-142-5p/mir-135a-5p","dummy",NA,NA,NA
"mirna","","mir-222-5p","false","mir-222-5p","Down",0.230200426764885,"miR-222-5p","hsa-mir-221,hsa-mir-222"
"dummy","","","false","mir-222-5p/mir-548v","dummy",NA,NA,NA
"dummy","","","false","mir-199a-3p/mir-149-5p","dummy",NA,NA,NA
"mirna","","mir-149-5p","false","mir-149-5p","Up",0.0668418754023813,"miR-149-5p","hsa-mir-149"
"dummy","","","false","mir-149-5p/mir-199b-3p","dummy",NA,NA,NA
"mirna","","mir-296-3p","false","mir-296-3p","Up",0.0999188735719172,"miR-296-3p","hsa-mir-296,hsa-mir-298"
"dummy","","","false","mir-296-3p/mir-365a-3p","dummy",NA,NA,NA
"mirna","","mir-497-5p","false","mir-497-5p","Down",0.0361580563479676,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497"
"dummy","","","false","mir-497-5p/mir-20b-5p","dummy",NA,NA,NA
"mirna","","mir-106a-5p","false","mir-106a-5p","Down",0.949839369300647,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"dummy","","","false","mir-106a-5p/mir-497-5p","dummy",NA,NA,NA
"mirna","","mir-148a-5p","false","mir-148a-5p","Down",0.0043388972597158,"miR-148a-5p","hsa-mir-148a"
"dummy","","","false","mir-148a-5p/mir-182-5p","dummy",NA,NA,NA
"mirna","","mir-335-5p","false","mir-335-5p","Down",0.865447645355752,"miR-335-5p","hsa-mir-335"
"dummy","","","false","mir-335-5p/mir-493-3p","dummy",NA,NA,NA
"mirna","","mir-34c-5p","false","mir-34c-5p","Up",0.0393363355097751,"miR-34-5p/449-5p","hsa-mir-34b,hsa-mir-34c"
"dummy","","","false","mir-34c-5p/mir-196b-5p","dummy",NA,NA,NA
"dummy","","","false","mir-149-5p/mir-143-3p","dummy",NA,NA,NA
"mirna","","mir-33a-5p","false","mir-33a-5p","Down",0.674845464235832,"miR-33-5p","hsa-mir-33a"
"dummy","","","false","mir-33a-5p/mir-106a-5p","dummy",NA,NA,NA
"dummy","","","false","mir-193b-3p/mir-143-3p","dummy",NA,NA,NA
"dummy","","","false","mir-1179/mir-493-5p","dummy",NA,NA,NA
"mirna","","mir-3200-3p","false","mir-3200-3p","Up",0.374908812099069,"miR-3200-3p","hsa-mir-3200"
"dummy","","","false","mir-3200-3p/mir-224-5p","dummy",NA,NA,NA
"dummy","","","false","mir-204-5p/mir-195-5p","dummy",NA,NA,NA
"dummy","","","false","mir-200b-3p/mir-708-5p","dummy",NA,NA,NA
"mirna","","mir-183-5p","false","mir-183-5p","Down",0.521610686684864,NA,"hsa-mir-182,hsa-mir-96,hsa-mir-183"
"dummy","","","false","mir-183-5p/mir-548b-3p","dummy",NA,NA,NA
"dummy","","","false","mir-148a-5p/mir-363-3p","dummy",NA,NA,NA
"mirna","","mir-142-3p","false","mir-142-3p","Down",0.631486243015486,NA,"hsa-mir-142,hsa-mir-4736"
"dummy","","","false","mir-142-3p/mir-624-5p","dummy",NA,NA,NA
"mirna","","mir-181d-5p","false","mir-181d-5p","Up",0.168238927623065,"miR-181-5p","hsa-mir-181c,hsa-mir-181d"
"dummy","","","false","mir-181d-5p/mir-3065-3p","dummy",NA,NA,NA
"dummy","","","false","mir-33a-5p/mir-885-5p","dummy",NA,NA,NA
"mirna","","mir-424-3p","false","mir-424-3p","Down",0.0046719444596288,"miR-424-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"dummy","","","false","mir-424-3p/mir-330-5p","dummy",NA,NA,NA
"mirna","","mir-203a-3p","false","mir-203a-3p","Down",0.14255673649531,NA,"hsa-mir-203a,hsa-mir-203b"
"dummy","","","false","mir-203a-3p/mir-210-3p","dummy",NA,NA,NA
"mirna","","mir-455-5p","false","mir-455-5p","Down",0.014372493046113,"miR-455-5p","hsa-mir-455"
"dummy","","","false","mir-455-5p/mir-196a-5p","dummy",NA,NA,NA
"mirna","","mir-143-3p","false","mir-143-3p","Up",0.85077336655025,"miR-143-3p","hsa-mir-143,hsa-mir-145"
"dummy","","","false","mir-143-3p/mir-195-5p","dummy",NA,NA,NA
"dummy","","","false","mir-33a-5p/mir-676-3p","dummy",NA,NA,NA
"mirna","","mir-20b-5p","false","mir-20b-5p","Up",0.725236412416148,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"dummy","","","false","mir-20b-5p/mir-7-5p","dummy",NA,NA,NA
"dummy","","","false","mir-424-5p/mir-665","dummy",NA,NA,NA
"mirna","","mir-676-3p","false","mir-676-3p","Down",0.35675772917197,"miR-676-3p","hsa-mir-676"
"dummy","","","false","mir-676-3p/mir-450b-5p","dummy",NA,NA,NA
"mirna","","mir-7-2-3p","false","mir-7-2-3p","Up",0.00888401709258205,"miR-7-3p","hsa-mir-1179,hsa-mir-7-2,hsa-mir-3529"
"dummy","","","false","mir-7-2-3p/mir-296-5p","dummy",NA,NA,NA
"dummy","","","false","mir-511-5p/mir-381-3p","dummy",NA,NA,NA
"mirna","","mir-541-5p","false","mir-541-5p","Up",0.398853936731358,"miR-541-5p","hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"mirna","","let-7c-5p","false","let-7c-5p","Down",0.159992984273785,"let-7-5p/98-5p","hsa-mir-99a,hsa-let-7c"
"mirna","","mir-937-3p","false","mir-937-3p","Up",0.699619213400702,"miR-937-3p","hsa-mir-937"
"mirna","","mir-196a-5p","false","mir-196a-5p","Up",0.0104869739043192,"miR-196-5p","hsa-mir-196a-1"
"mirna","","mir-1224-3p","false","mir-1224-3p","Up",0.124001720472076,"miR-1224-3p","hsa-mir-1224"
"mirna","","mir-410-3p","false","mir-410-3p","Up",0.176058073217224,"miR-410-3p","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"mirna","","mir-494-3p","false","mir-494-3p","Down",0.546419681944936,"miR-494-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
"mirna","","mir-138-5p","false","mir-138-5p","Up",0.00305635781057354,"miR-138-5p","hsa-mir-138-2"
"mirna","","mir-96-5p","false","mir-96-5p","Down",0.151321344137644,"miR-96-5p/1271-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"mirna","","mir-181c-5p","false","mir-181c-5p","Up",0.0961705067576697,"miR-181-5p","hsa-mir-181c,hsa-mir-181d"
"mirna","","mir-483-5p","false","mir-483-5p","Up",0.011306338959483,"miR-483-5p","hsa-mir-483"
"mirna","","mir-9-5p","false","mir-9-5p","Up",0.47561984644044,"miR-9-5p","hsa-mir-9-1"
"mirna","","mir-455-3p","false","mir-455-3p","Down",0.0241532905803785,NA,"hsa-mir-455"
"mirna","","mir-188-5p","false","mir-188-5p","Down",0.820338596418814,"miR-188-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
"mirna","","mir-503-5p","false","mir-503-5p","Down",0.100079659420526,"miR-503-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"mirna","","mir-501-3p","false","mir-501-3p","Up",0.421040756241356,"miR-501-3p/502-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","","mir-493-5p","false","mir-493-5p","Down",0.194909719851783,"miR-493-5p","hsa-mir-493,hsa-mir-337,hsa-mir-665"
"mirna","","mir-497-3p","false","mir-497-3p","Down",0.010156287484636,"miR-497-3p","hsa-mir-195,hsa-mir-497"
"mirna","","mir-135a-5p","false","mir-135a-5p","Up",0.105081519068679,"miR-135-5p","hsa-mir-135a-1"
"mirna","","mir-548v","false","mir-548v","Down",0.0276820588284597,"miR-548v","hsa-mir-548v"
"mirna","","mir-199b-3p","false","mir-199b-3p","Down",0.232290751292452,"miR-199-3p","hsa-mir-199b,hsa-mir-3154"
"mirna","","mir-365a-3p","false","mir-365a-3p","Down",0.00357689427752046,"miR-365-3p","hsa-mir-193b,hsa-mir-365a"
"mirna","","mir-493-3p","false","mir-493-3p","Down",0.214998682758979,"miR-493-3p","hsa-mir-493,hsa-mir-337,hsa-mir-665"
"mirna","","mir-196b-5p","false","mir-196b-5p","Down",0.712332022701228,"miR-196-5p","hsa-mir-196b"
"mirna","","mir-548b-3p","false","mir-548b-3p","Up",0.87253804865406,"miR-548b-3p","hsa-mir-548b"
"mirna","","mir-363-3p","false","mir-363-3p","Up",0.410408044638293,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"mirna","","mir-624-5p","false","mir-624-5p","Up",0.910221717784488,"miR-624-5p","hsa-mir-624"
"mirna","","mir-3065-3p","false","mir-3065-3p","Up",0.145124058584137,"miR-3065-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
"mirna","","mir-885-5p","false","mir-885-5p","Up",0.843339750531565,"miR-885-5p","hsa-mir-885"
"mirna","","mir-330-5p","false","mir-330-5p","Up",0.357594375268661,"miR-326","hsa-mir-330"
"mirna","","mir-665","false","mir-665","Down",0.210014997510364,"miR-665","hsa-mir-493,hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
"mirna","","mir-450b-5p","false","mir-450b-5p","Down",0.00797428832568249,"miR-450b-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"mirna","","mir-296-5p","false","mir-296-5p","Up",0.0219943665308505,"miR-296-5p","hsa-mir-296,hsa-mir-298"
"mirna","","mir-381-3p","false","mir-381-3p","Down",0.817825125167042,"miR-381-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485"
"mrna","false","CCND2","false","CCND2","Down",NA,NA,NA
"mrna","false","CKB","false","CKB","Down",NA,NA,NA
"mrna","false","DYNC1LI2","false","DYNC1LI2","Up",NA,NA,NA
"mrna","false","DUSP1","false","DUSP1","Down",NA,NA,NA
"mrna","true","E2F2","false","E2F2","Up",NA,NA,NA
"mrna","false","ELAVL3","false","ELAVL3","Up",NA,NA,NA
"mrna","false","GCNT2","false","GCNT2","Up",NA,NA,NA
"mrna","false","GSK3B","false","GSK3B","Down",NA,NA,NA
"mrna","true","HOXA10","false","HOXA10","Down",NA,NA,NA
"mrna","false","HSPA8","false","HSPA8","Up",NA,NA,NA
"mrna","false","ITGB8","false","ITGB8","Up",NA,NA,NA
"mrna","true","MYC","false","MYC","Down",NA,NA,NA
"mrna","false","NCAM2","false","NCAM2","Up",NA,NA,NA
"mrna","false","NEO1","false","NEO1","Up",NA,NA,NA
"mrna","true","NFIX","false","NFIX","Down",NA,NA,NA
"mrna","false","NOTCH2","false","NOTCH2","Down",NA,NA,NA
"mrna","false","NPTX1","false","NPTX1","Down",NA,NA,NA
"mrna","false","PAWR","false","PAWR","Down",NA,NA,NA
"mrna","false","PFN2","false","PFN2","Up",NA,NA,NA
"mrna","true","PLAG1","false","PLAG1","Up",NA,NA,NA
"mrna","false","PMAIP1","false","PMAIP1","Up",NA,NA,NA
"mrna","false","PTPRK","false","PTPRK","Up",NA,NA,NA
"mrna","false","RAB3B","false","RAB3B","Up",NA,NA,NA
"mrna","false","SCD","false","SCD","Down",NA,NA,NA
"mrna","true","SOX5","false","SOX5","Up",NA,NA,NA
"mrna","false","SSTR2","false","SSTR2","Up",NA,NA,NA
"mrna","false","TOP2A","false","TOP2A","Up",NA,NA,NA
"mrna","true","NR2C2","false","NR2C2","Up",NA,NA,NA
"mrna","false","VEGFA","false","VEGFA","Down",NA,NA,NA
"mrna","false","ST8SIA4","false","ST8SIA4","Up",NA,NA,NA
"mrna","false","CDK5R1","false","CDK5R1","Up",NA,NA,NA
"mrna","false","SGPL1","false","SGPL1","Up",NA,NA,NA
"mrna","false","XPR1","false","XPR1","Up",NA,NA,NA
"mrna","false","EPM2AIP1","false","EPM2AIP1","Up",NA,NA,NA
"mrna","false","TOB1","false","TOB1","Down",NA,NA,NA
"mrna","false","AKAP11","false","AKAP11","Up",NA,NA,NA
"mrna","false","DKK1","false","DKK1","Down",NA,NA,NA
"mrna","false","PEG10","false","PEG10","Down",NA,NA,NA
"mrna","false","SIPA1L3","false","SIPA1L3","Up",NA,NA,NA
"mrna","false","WWC1","false","WWC1","Down",NA,NA,NA
"mrna","false","TENM4","false","TENM4","Down",NA,NA,NA
"mrna","false","FBXL3","false","FBXL3","Down",NA,NA,NA
"mrna","false","PSAT1","false","PSAT1","Down",NA,NA,NA
"mrna","false","ANLN","false","ANLN","Up",NA,NA,NA
"mrna","false","TENT5A","false","TENT5A","Up",NA,NA,NA
"mrna","false","PAG1","false","PAG1","Up",NA,NA,NA
"mrna","true","ASH1L","false","ASH1L","Up",NA,NA,NA
"mrna","false","PCDH10","false","PCDH10","Up",NA,NA,NA
"mrna","false","CDCP1","false","CDCP1","Up",NA,NA,NA
"mrna","false","AHNAK","false","AHNAK","Down",NA,NA,NA
"mrna","false","PHC3","false","PHC3","Down",NA,NA,NA
"mrna","false","RAB11FIP1","false","RAB11FIP1","Down",NA,NA,NA
"mrna","true","ARID5B","false","ARID5B","Down",NA,NA,NA
"mrna","false","MFSD9","false","MFSD9","Up",NA,NA,NA
"mrna","false","KRT80","false","KRT80","Down",NA,NA,NA
"mrna","false","PPM1L","false","PPM1L","Up",NA,NA,NA
"mrna","false","AMOT","false","AMOT","Up",NA,NA,NA
"mrna","false","SPATA13","false","SPATA13","Down",NA,NA,NA
"mrna","true","ZBTB38","false","ZBTB38","Down",NA,NA,NA
