"info","is_mrna_tf","name","selected","shared.name","updown","significance","miRfamily","mirnaCluster"
"mirna","","mir-33a-3p","false","mir-33a-3p","Up",0.27633165893703,"miR-33a-3p","hsa-mir-33a"
"dummy","","","false","mir-33a-3p/mir-106a-5p","dummy",NA,NA,NA
"mirna","","let-7f-5p","false","let-7f-5p","Down",0.00019080756298252,"let-7-5p/98-5p","hsa-let-7a-1,hsa-let-7f-1,hsa-let-7d"
"dummy","","","false","let-7f-5p/mir-19a-3p","dummy",NA,NA,NA
"mirna","","mir-203a-3p","false","mir-203a-3p","Down",0.584518384064673,NA,"hsa-mir-203a,hsa-mir-203b"
"dummy","","","false","mir-203a-3p/mir-3940-3p","dummy",NA,NA,NA
"mirna","","mir-223-5p","false","mir-223-5p","Down",0.00498753209061271,"miR-223-5p","hsa-mir-223"
"dummy","","","false","mir-223-5p/mir-31-5p","dummy",NA,NA,NA
"mirna","","mir-642a-5p","false","mir-642a-5p","Up",0.00041036207646394,"miR-642a-5p","hsa-mir-642a,hsa-mir-642b"
"dummy","","","false","mir-642a-5p/mir-411-3p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-424-5p","dummy",NA,NA,NA
"mirna","","mir-301a-3p","false","mir-301a-3p","Up",7.22277940924562e-14,"miR-130-3p/301-3p/454-3p","hsa-mir-301a"
"dummy","","","false","mir-301a-3p/mir-130a-3p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-20a-5p","dummy",NA,NA,NA
"mirna","","mir-20a-5p","false","mir-20a-5p","Up",0.003902550290259,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","","","false","mir-20a-5p/mir-345-5p","dummy",NA,NA,NA
"mirna","","mir-19a-3p","false","mir-19a-3p","Up",2.06856521144369e-06,"miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","","","false","mir-19a-3p/mir-345-5p","dummy",NA,NA,NA
"mirna","","mir-324-5p","false","mir-324-5p","Up",8.8891853496199e-05,"miR-324-5p","hsa-mir-324"
"dummy","","","false","mir-324-5p/mir-548b-3p","dummy",NA,NA,NA
"mirna","","mir-29b-3p","false","mir-29b-3p","Up",0.00161239760580443,"miR-29-3p","hsa-mir-29a,hsa-mir-29b-1"
"dummy","","","false","mir-29b-3p/mir-221-5p","dummy",NA,NA,NA
"dummy","","","false","mir-29b-3p/let-7f-5p","dummy",NA,NA,NA
"mirna","","mir-33a-5p","false","mir-33a-5p","Up",1.8089961851049e-17,"miR-33-5p","hsa-mir-33a"
"dummy","","","false","mir-33a-5p/mir-29b-2-5p","dummy",NA,NA,NA
"mirna","","mir-503-5p","false","mir-503-5p","Up",1.22785823077923e-11,"miR-503-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"dummy","","","false","mir-503-5p/mir-193b-3p","dummy",NA,NA,NA
"mirna","","mir-616-5p","false","mir-616-5p","Up",3.07968521071688e-12,"miR-371b-5p/373-5p/616-5p","hsa-mir-616"
"dummy","","","false","mir-616-5p/mir-200a-3p","dummy",NA,NA,NA
"mirna","","mir-193b-3p","false","mir-193b-3p","Up",2.9788971844066e-05,"miR-193-3p","hsa-mir-193b,hsa-mir-365a"
"dummy","","","false","mir-193b-3p/mir-200a-3p","dummy",NA,NA,NA
"mirna","","mir-1229-3p","false","mir-1229-3p","Up",0.00443542135513337,"miR-1229-3p","hsa-mir-1229"
"dummy","","","false","mir-1229-3p/mir-503-5p","dummy",NA,NA,NA
"dummy","","","false","mir-301a-3p/mir-629-3p","dummy",NA,NA,NA
"mirna","","mir-629-3p","false","mir-629-3p","Up",3.22003056504993e-10,"miR-629-3p","hsa-mir-629"
"dummy","","","false","mir-629-3p/mir-301b-3p","dummy",NA,NA,NA
"mirna","","mir-29a-5p","false","mir-29a-5p","Up",4.87612413836891e-09,"miR-29a-5p","hsa-mir-29a,hsa-mir-29b-1"
"dummy","","","false","mir-29a-5p/mir-1229-3p","dummy",NA,NA,NA
"mirna","","mir-744-3p","false","mir-744-3p","Up",8.92967123687985e-09,"miR-744-3p","hsa-mir-744"
"dummy","","","false","mir-744-3p/let-7f-5p","dummy",NA,NA,NA
"mirna","","mir-200a-3p","false","mir-200a-3p","Up",2.73443607145992e-06,"miR-141-3p/200a-3p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
"dummy","","","false","mir-200a-3p/mir-32-3p","dummy",NA,NA,NA
"mirna","","mir-500a-5p","false","mir-500a-5p","Up",0.151306430196955,"miR-500a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"dummy","","","false","mir-500a-5p/mir-32-3p","dummy",NA,NA,NA
"mirna","","mir-7-5p","false","mir-7-5p","Up",0.0248373007141667,"miR-7-5p","hsa-mir-7-1"
"dummy","","","false","mir-7-5p/mir-455-3p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-328-3p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-629-3p","dummy",NA,NA,NA
"mirna","","mir-145-5p","false","mir-145-5p","Down",0.00944846118265879,"miR-145-5p","hsa-mir-143,hsa-mir-145"
"dummy","","","false","mir-145-5p/let-7f-5p","dummy",NA,NA,NA
"mirna","","mir-500b-5p","false","mir-500b-5p","Up",0.151316410886148,"miR-500a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"dummy","","","false","mir-500b-5p/mir-616-5p","dummy",NA,NA,NA
"mirna","","mir-424-5p","false","mir-424-5p","Up",0.0014227641426492,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"dummy","","","false","mir-424-5p/mir-550a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-29a-5p/mir-20a-3p","dummy",NA,NA,NA
"mirna","","mir-340-5p","false","mir-340-5p","Down",0.0143756352283871,"miR-340-5p","hsa-mir-340"
"dummy","","","false","mir-340-5p/mir-19a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-145-5p/mir-20a-3p","dummy",NA,NA,NA
"mirna","","mir-671-5p","false","mir-671-5p","Up",1.04922070131052e-13,"miR-671-5p","hsa-mir-671"
"dummy","","","false","mir-671-5p/mir-20a-3p","dummy",NA,NA,NA
"mirna","","let-7g-3p","false","let-7g-3p","Up",5.54455446076e-11,"let-7a-2-3p/let-7g-3p","hsa-let-7g"
"dummy","","","false","let-7g-3p/mir-20b-5p","dummy",NA,NA,NA
"mirna","","mir-589-3p","false","mir-589-3p","Up",4.03471465830816e-06,"miR-589-3p","hsa-mir-589"
"dummy","","","false","mir-589-3p/mir-455-3p","dummy",NA,NA,NA
"mirna","","mir-196b-5p","false","mir-196b-5p","Up",1.11732647667097e-08,"miR-196-5p","hsa-mir-196b"
"dummy","","","false","mir-196b-5p/let-7c-5p","dummy",NA,NA,NA
"mirna","","mir-362-5p","false","mir-362-5p","Up",0.0579728830727887,"miR-362-5p/500b-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"dummy","","","false","mir-362-5p/mir-548e-3p","dummy",NA,NA,NA
"mirna","","mir-505-5p","false","mir-505-5p","Up",0.0002847701998638,"miR-505-5p","hsa-mir-505"
"dummy","","","false","mir-505-5p/mir-301a-3p","dummy",NA,NA,NA
"mirna","","mir-224-3p","false","mir-224-3p","Up",0.00545352608927811,"miR-522-3p","hsa-mir-224,hsa-mir-452"
"dummy","","","false","mir-224-3p/mir-301a-3p","dummy",NA,NA,NA
"mirna","","mir-3200-3p","false","mir-3200-3p","Up",0.00395187025692332,"miR-3200-3p","hsa-mir-3200"
"dummy","","","false","mir-3200-3p/mir-20a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-301a-3p/mir-301b-3p","dummy",NA,NA,NA
"mirna","","mir-1269a","false","mir-1269a","Up",1.87741123989794e-09,"miR-1269","hsa-mir-1269a"
"dummy","","","false","mir-1269a/mir-20a-5p","dummy",NA,NA,NA
"mirna","","mir-222-5p","false","mir-222-5p","Down",0.641816955102091,"miR-222-5p","hsa-mir-221,hsa-mir-222"
"dummy","","","false","mir-222-5p/mir-616-5p","dummy",NA,NA,NA
"dummy","","","false","mir-340-5p/mir-93-3p","dummy",NA,NA,NA
"mirna","","mir-326","false","mir-326","Down",0.249333269147221,"miR-326","hsa-mir-326"
"dummy","","","false","mir-326/mir-30a-3p","dummy",NA,NA,NA
"mirna","","mir-143-3p","false","mir-143-3p","Down",4.78218813741938e-07,"miR-143-3p","hsa-mir-143,hsa-mir-145"
"dummy","","","false","mir-143-3p/mir-30b-5p","dummy",NA,NA,NA
"mirna","","mir-214-3p","false","mir-214-3p","Down",0.252992102043142,"miR-214-3p/3619-5p","hsa-mir-214,hsa-mir-3120,hsa-mir-199a-2"
"dummy","","","false","mir-214-3p/mir-106a-5p","dummy",NA,NA,NA
"mirna","","mir-34c-5p","false","mir-34c-5p","Down",0.00255700475053708,"miR-34-5p/449-5p","hsa-mir-34b,hsa-mir-34c"
"dummy","","","false","mir-34c-5p/mir-33b-5p","dummy",NA,NA,NA
"mirna","","mir-320d","false","mir-320d","Up",0.210671208635203,"miR-320","hsa-mir-320d-1"
"dummy","","","false","mir-320d/mir-363-3p","dummy",NA,NA,NA
"mirna","","mir-3065-3p","false","mir-3065-3p","Down",0.0840118515476391,"miR-3065-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
"dummy","","","false","mir-3065-3p/mir-424-5p","dummy",NA,NA,NA
"mirna","","mir-3613-3p","false","mir-3613-3p","Down",0.738151096272359,"miR-3613-3p","hsa-mir-3613"
"dummy","","","false","mir-3613-3p/mir-20a-5p","dummy",NA,NA,NA
"mirna","","mir-342-3p","false","mir-342-3p","Down",0.624686115850777,"miR-342-3p","hsa-mir-151b,hsa-mir-342"
"dummy","","","false","mir-342-3p/mir-7-5p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-455-3p","dummy",NA,NA,NA
"dummy","","","false","mir-33a-5p/mir-200a-3p","dummy",NA,NA,NA
"mirna","","mir-30b-5p","false","mir-30b-5p","Down",0.146867648346259,"miR-30-5p","hsa-mir-30b,hsa-mir-30d"
"dummy","","","false","mir-30b-5p/mir-130a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-671-5p/mir-192-3p","dummy",NA,NA,NA
"mirna","","mir-93-3p","false","mir-93-3p","Up",1.09625607539855e-05,"miR-93-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b"
"dummy","","","false","mir-93-3p/mir-29a-5p","dummy",NA,NA,NA
"mirna","","mir-301b-3p","false","mir-301b-3p","Up",1.23948525996235e-13,"miR-130-3p/301-3p/454-3p","hsa-mir-301b,hsa-mir-130b"
"dummy","","","false","mir-301b-3p/mir-338-3p","dummy",NA,NA,NA
"mirna","","mir-769-3p","false","mir-769-3p","Up",0.0248403368868253,"miR-450b-3p/769-3p","hsa-mir-769"
"dummy","","","false","mir-769-3p/mir-338-5p","dummy",NA,NA,NA
"dummy","","","false","mir-324-5p/mir-93-3p","dummy",NA,NA,NA
"dummy","","","false","mir-33a-5p/mir-324-5p","dummy",NA,NA,NA
"mirna","","mir-654-5p","false","mir-654-5p","Up",0.11664979690754,"miR-654-5p","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
"dummy","","","false","mir-654-5p/mir-411-5p","dummy",NA,NA,NA
"dummy","","","false","mir-143-3p/mir-20b-5p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-142-3p","dummy",NA,NA,NA
"mirna","","mir-221-5p","false","mir-221-5p","Down",2.37747304313036e-08,"miR-221-5p/8073","hsa-mir-221,hsa-mir-222"
"dummy","","","false","mir-221-5p/mir-4326","dummy",NA,NA,NA
"dummy","","","false","mir-30b-5p/mir-429","dummy",NA,NA,NA
"mirna","","mir-32-3p","false","mir-32-3p","Up",0.186471638546703,"miR-32-3p","hsa-mir-32"
"dummy","","","false","mir-32-3p/mir-324-5p","dummy",NA,NA,NA
"dummy","","","false","mir-93-3p/mir-1226-3p","dummy",NA,NA,NA
"mirna","","mir-452-5p","false","mir-452-5p","Down",0.309218235354122,"miR-452-5p/892-3p","hsa-mir-224,hsa-mir-452"
"dummy","","","false","mir-452-5p/mir-106a-5p","dummy",NA,NA,NA
"mirna","","mir-29b-2-5p","false","mir-29b-2-5p","Up",0.411126500539518,"miR-29b-2-5p","hsa-mir-29c,hsa-mir-29b-2"
"dummy","","","false","mir-29b-2-5p/mir-192-5p","dummy",NA,NA,NA
"mirna","","mir-429","false","mir-429","Up",3.44387258556548e-05,"miR-200bc-3p/429","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
"dummy","","","false","mir-429/mir-18a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-769-3p/mir-362-3p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-33a-5p","dummy",NA,NA,NA
"dummy","","","false","mir-342-3p/mir-221-5p","dummy",NA,NA,NA
"dummy","","","false","let-7f-5p/mir-221-5p","dummy",NA,NA,NA
"mirna","","mir-449a","false","mir-449a","Up",0.00142334942494837,"miR-34-5p/449-5p","hsa-mir-449a,hsa-mir-449b,hsa-mir-449c"
"dummy","","","false","mir-449a/mir-221-5p","dummy",NA,NA,NA
"mirna","","mir-215-5p","false","mir-215-5p","Up",0.0181296936386899,"miR-192-5p/215-5p","hsa-mir-215,hsa-mir-194-1"
"dummy","","","false","mir-215-5p/mir-192-5p","dummy",NA,NA,NA
"dummy","","","false","mir-215-5p/mir-194-3p","dummy",NA,NA,NA
"mirna","","mir-106a-5p","false","mir-106a-5p","Up",0.00036392976554495,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"mirna","","mir-3940-3p","false","mir-3940-3p","Down",0.0483830708127039,"miR-3940-3p","hsa-mir-3940"
"mirna","","mir-31-5p","false","mir-31-5p","Up",3.20219435388534e-14,"miR-31-5p","hsa-mir-31"
"mirna","","mir-411-3p","false","mir-411-3p","Up",0.00962102929863112,"miR-411-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"mirna","","mir-130a-3p","false","mir-130a-3p","Up",0.706390012767982,"miR-130-3p/301-3p/454-3p","hsa-mir-130a"
"mirna","","mir-345-5p","false","mir-345-5p","Up",1.54729551192631e-08,"miR-345-5p","hsa-mir-345"
"mirna","","mir-548b-3p","false","mir-548b-3p","Down",0.168674464309328,"miR-548b-3p","hsa-mir-548b"
