"info","is_mrna_tf","name","selected","shared.name","updown","significance","miRfamily","mirnaCluster"
"mrna","false","C6orf132","false","C6orf132","up",NA,NA,NA
"mrna","false","PALM2AKAP2","false","PALM2AKAP2","down",NA,NA,NA
"mrna","false","XKR7","false","XKR7","up",NA,NA,NA
"mrna","false","LONRF2","false","LONRF2","down",NA,NA,NA
"mrna","false","EML5","false","EML5","down",NA,NA,NA
"mrna","false","PRUNE2","false","PRUNE2","up",NA,NA,NA
"mrna","false","SESN3","false","SESN3","up",NA,NA,NA
"mrna","false","CRYBG3","false","CRYBG3","down",NA,NA,NA
"mrna","false","LENG8","false","LENG8","up",NA,NA,NA
"mrna","false","PXYLP1","false","PXYLP1","up",NA,NA,NA
"mrna","false","ARRDC4","false","ARRDC4","down",NA,NA,NA
"mrna","true","ZNF577","false","ZNF577","down",NA,NA,NA
"mrna","false","RAPH1","false","RAPH1","down",NA,NA,NA
"mrna","false","CACHD1","false","CACHD1","down",NA,NA,NA
"mrna","false","LRRN1","false","LRRN1","down",NA,NA,NA
"mrna","false","PELI2","false","PELI2","down",NA,NA,NA
"mrna","false","KCNQ5","false","KCNQ5","up",NA,NA,NA
"mrna","false","TOR4A","false","TOR4A","up",NA,NA,NA
"mrna","false","PEX5L","false","PEX5L","down",NA,NA,NA
"mrna","true","ZNF107","false","ZNF107","up",NA,NA,NA
"mrna","false","SACS","false","SACS","up",NA,NA,NA
"mrna","false","CLIC4","false","CLIC4","up",NA,NA,NA
"mrna","false","IGF2BP1","false","IGF2BP1","down",NA,NA,NA
"mrna","false","HYOU1","false","HYOU1","down",NA,NA,NA
"mrna","false","ARL4C","false","ARL4C","up",NA,NA,NA
"mrna","false","GJC1","false","GJC1","down",NA,NA,NA
"mrna","false","SLC16A6","false","SLC16A6","up",NA,NA,NA
"mrna","false","SOCS3","false","SOCS3","down",NA,NA,NA
"mrna","false","WNT5A","false","WNT5A","up",NA,NA,NA
"mrna","false","TIMP2","false","TIMP2","up",NA,NA,NA
"mrna","false","THY1","false","THY1","down",NA,NA,NA
"mrna","false","CXCL5","false","CXCL5","up",NA,NA,NA
"mrna","true","RORA","false","RORA","down",NA,NA,NA
"mrna","false","ROBO1","false","ROBO1","down",NA,NA,NA
"mrna","false","RAB3B","false","RAB3B","up",NA,NA,NA
"mrna","false","PER1","false","PER1","down",NA,NA,NA
"mrna","false","NOTCH2","false","NOTCH2","up",NA,NA,NA
"mrna","true","NFIA","false","NFIA","up",NA,NA,NA
"mrna","false","MDM4","false","MDM4","up",NA,NA,NA
"mrna","false","LIF","false","LIF","up",NA,NA,NA
"mrna","false","LDLR","false","LDLR","down",NA,NA,NA
"mrna","false","KCNC4","false","KCNC4","down",NA,NA,NA
"mrna","false","IL11","false","IL11","down",NA,NA,NA
"mrna","false","EIF4A1","false","EIF4A1","up",NA,NA,NA
"mrna","false","DSG2","false","DSG2","up",NA,NA,NA
"mrna","false","COL12A1","false","COL12A1","down",NA,NA,NA
"mrna","false","CDK6","false","CDK6","up",NA,NA,NA
"mrna","false","CCND2","false","CCND2","up",NA,NA,NA
"mrna","false","CBS","false","CBS","up",NA,NA,NA
"mrna","false","SERPING1","false","SERPING1","up",NA,NA,NA
"mrna","false","APP","false","APP","down",NA,NA,NA
"mrna","false","BIRC3","false","BIRC3","up",NA,NA,NA
"mrna","false","ANPEP","false","ANPEP","down",NA,NA,NA
"mirna","","mir-215-5p","false","mir-215-5p","down",3.29938747524258e-06,"miR-192-5p/215-5p","hsa-mir-215,hsa-mir-194-1"
"mirna","","mir-145-3p","false","mir-145-3p","down",7.90112155268579e-11,"miR-145-3p","hsa-mir-143,hsa-mir-145"
"mirna","","mir-96-5p","false","mir-96-5p","up",6.14186161570658e-05,"miR-96-5p/1271-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"mirna","","mir-409-3p","false","mir-409-3p","down",0.00058708964969008,"miR-409-3p","hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"mirna","","mir-143-5p","false","mir-143-5p","down",4.65180384451827e-09,"miR-143-5p","hsa-mir-143,hsa-mir-145"
"mirna","","mir-550a-5p","false","mir-550a-5p","up",0.0912286663408954,"miR-550a-3-5p/550a-5p/1271-3p","hsa-mir-550a-1,hsa-mir-550b-1"
"mirna","","mir-125b-2-3p","false","mir-125b-2-3p","down",0.756263055569734,"miR-125b-2-3p","hsa-mir-125b-2"
"mirna","","mir-3613-5p","false","mir-3613-5p","up",0.292081814639792,"miR-3613-5p","hsa-mir-3613"
"mirna","","mir-185-3p","false","mir-185-3p","up",0.00517775211933747,"miR-185-3p","hsa-mir-185"
"mirna","","mir-326","false","mir-326","down",0.0641333245356025,"miR-326","hsa-mir-326"
"mirna","","mir-129-5p","false","mir-129-5p","down",4.81135072332313e-30,"miR-129-5p","hsa-mir-129-1"
"mirna","","mir-421","false","mir-421","up",0.198795001255535,"miR-421","hsa-mir-421,hsa-mir-374b,hsa-mir-374c"
"mirna","","mir-486-3p","false","mir-486-3p","up",0.00055286485713694,"miR-486-3p",NA
"mirna","","mir-146b-3p","false","mir-146b-3p","up",0.0823036947701845,"miR-146b-3p","hsa-mir-146b"
"mirna","","mir-362-5p","false","mir-362-5p","down",2.51437275514582e-07,"miR-362-5p/500b-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","","mir-150-5p","false","mir-150-5p","up",0.914893392098573,"miR-150-5p","hsa-mir-150"
"mirna","","mir-221-5p","false","mir-221-5p","down",0.318968832386348,"miR-221-5p/8073","hsa-mir-221,hsa-mir-222"
"mirna","","mir-493-3p","false","mir-493-3p","down",6.18043791707113e-06,"miR-493-3p","hsa-mir-493,hsa-mir-337,hsa-mir-665"
"mirna","","mir-141-3p","false","mir-141-3p","down",2.63222209308618e-31,"miR-141-3p/200a-3p","hsa-mir-200c,hsa-mir-141"
"mirna","","mir-138-5p","false","mir-138-5p","down",0.0641185439779209,"miR-138-5p","hsa-mir-138-2"
"mirna","","mir-497-5p","false","mir-497-5p","down",1.25737395343195e-05,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497"
"mirna","","mir-937-3p","false","mir-937-3p","up",0.0183467109571414,"miR-937-3p","hsa-mir-937"
"mirna","","mir-23a-5p","false","mir-23a-5p","down",0.770254711938149,"miR-23-5p","hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a"
"mirna","","mir-135a-5p","false","mir-135a-5p","down",1.35132327097797e-09,"miR-135-5p","hsa-mir-135a-1"
"mirna","","mir-145-5p","false","mir-145-5p","down",7.97890569972628e-08,"miR-145-5p","hsa-mir-143,hsa-mir-145"
"dummy","","","false","mir-192-5p/mir-215-5p","dummy",NA,NA,NA
"dummy","","","false","mir-192-5p/mir-19a-3p","dummy",NA,NA,NA
"mirna","","mir-192-5p","false","mir-192-5p","down",0.0149599825893051,"miR-192-5p/215-5p","hsa-mir-192,hsa-mir-194-2"
"dummy","","","false","mir-19a-3p/mir-215-5p","dummy",NA,NA,NA
"mirna","","mir-19a-3p","false","mir-19a-3p","up",0.0994917197752559,"miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"dummy","","","false","mir-195-5p/mir-9-5p","dummy",NA,NA,NA
"mirna","","mir-195-5p","false","mir-195-5p","down",1.02200829748098e-08,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497"
"dummy","","","false","mir-424-5p/mir-874-3p","dummy",NA,NA,NA
"dummy","","","false","mir-502-5p/mir-940","dummy",NA,NA,NA
"mirna","","mir-502-5p","false","mir-502-5p","down",0.00028626751916423,"miR-502-5p","hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"dummy","","","false","mir-16-2-3p/mir-145-3p","dummy",NA,NA,NA
"mirna","","mir-16-2-3p","false","mir-16-2-3p","up",0.485781791682188,"miR-16-2-3p/195-3p","hsa-mir-15b,hsa-mir-16-2"
"dummy","","","false","mir-141-5p/mir-96-5p","dummy",NA,NA,NA
"dummy","","","false","mir-616-5p/mir-409-3p","dummy",NA,NA,NA
"mirna","","mir-616-5p","false","mir-616-5p","up",4.03356445983444e-05,"miR-371b-5p/373-5p/616-5p","hsa-mir-616"
"dummy","","","false","mir-598-3p/mir-143-5p","dummy",NA,NA,NA
"mirna","","mir-598-3p","false","mir-598-3p","down",0.230648656056323,"miR-598-3p","hsa-mir-598"
"dummy","","","false","let-7c-5p/mir-192-5p","dummy",NA,NA,NA
"dummy","","","false","mir-491-5p/mir-550a-5p","dummy",NA,NA,NA
"mirna","","mir-491-5p","false","mir-491-5p","up",0.345523826297636,"miR-491-5p","hsa-mir-491"
"dummy","","","false","mir-629-3p/mir-502-5p","dummy",NA,NA,NA
"mirna","","mir-629-3p","false","mir-629-3p","up",0.448917243799708,"miR-629-3p","hsa-mir-629"
"dummy","","","false","mir-1229-3p/mir-424-5p","dummy",NA,NA,NA
"mirna","","mir-1229-3p","false","mir-1229-3p","up",0.339536439861388,"miR-1229-3p","hsa-mir-1229"
"dummy","","","false","mir-378a-3p/mir-296-5p","dummy",NA,NA,NA
"mirna","","mir-378a-3p","false","mir-378a-3p","down",0.333951496517598,"miR-378-3p","hsa-mir-378a"
"dummy","","","false","mir-589-3p/mir-296-5p","dummy",NA,NA,NA
"dummy","","","false","mir-589-3p/mir-125b-2-3p","dummy",NA,NA,NA
"dummy","","","false","mir-106a-5p/mir-141-3p","dummy",NA,NA,NA
"mirna","","mir-106a-5p","false","mir-106a-5p","down",0.0183021042700624,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"dummy","","","false","mir-9-5p/mir-3613-5p","dummy",NA,NA,NA
"mirna","","mir-9-5p","false","mir-9-5p","down",0.00081254910621026,"miR-9-5p","hsa-mir-9-1"
"dummy","","","false","mir-135b-5p/mir-139-5p","dummy",NA,NA,NA
"mirna","","mir-135b-5p","false","mir-135b-5p","up",0.00566582107352629,"miR-135-5p","hsa-mir-135b"
"dummy","","","false","mir-187-3p/mir-185-3p","dummy",NA,NA,NA
"mirna","","mir-187-3p","false","mir-187-3p","down",6.91589039663488e-18,"miR-187-3p","hsa-mir-187"
"dummy","","","false","mir-642a-5p/mir-326","dummy",NA,NA,NA
"mirna","","mir-642a-5p","false","mir-642a-5p","up",0.0006292340091303,"miR-642a-5p","hsa-mir-642a,hsa-mir-642b"
"dummy","","","false","mir-584-5p/mir-135b-5p","dummy",NA,NA,NA
"mirna","","mir-584-5p","false","mir-584-5p","up",8.76083313017263e-05,"miR-584-5p","hsa-mir-584"
"dummy","","","false","mir-1226-3p/mir-424-5p","dummy",NA,NA,NA
"mirna","","mir-1226-3p","false","mir-1226-3p","up",0.231955894126028,"miR-1226-3p","hsa-mir-1226"
"dummy","","","false","mir-139-5p/mir-10a-3p","dummy",NA,NA,NA
"mirna","","mir-139-5p","false","mir-139-5p","down",2.71693102825538e-09,"miR-139-5p","hsa-mir-139"
"dummy","","","false","mir-182-5p/mir-141-5p","dummy",NA,NA,NA
"mirna","","mir-182-5p","false","mir-182-5p","up",0.0018768321382387,"miR-182-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"dummy","","","false","mir-146a-5p/mir-149-5p","dummy",NA,NA,NA
"mirna","","mir-146a-5p","false","mir-146a-5p","up",0.00098049576135403,"miR-146-5p","hsa-mir-146a"
"dummy","","","false","mir-338-3p/mir-9-5p","dummy",NA,NA,NA
