shared_name,name,info
miR-1-3p,miR-1-3p,mirna
miR-126-5p,miR-126-5p,mirna
miR-127-5p,miR-127-5p,mirna
miR-130b-3p,miR-130b-3p,mirna
miR-130b-5p,miR-130b-5p,mirna
miR-142-3p,miR-142-3p,mirna
miR-142-5p,miR-142-5p,mirna
miR-17-5p,miR-17-5p,mirna
miR-181d-5p,miR-181d-5p,mirna
miR-182-5p,miR-182-5p,mirna
miR-18a-5p,miR-18a-5p,mirna
miR-18a-5p,miR-18a-5p,mirna
miR-18a-5p,miR-18a-5p,mirna
miR-19a-3p,miR-19a-3p,mirna
miR-19a-3p,miR-19a-3p,mirna
miR-218-5p,miR-218-5p,mirna
miR-335-5p,miR-335-5p,mirna
miR-335-5p,miR-335-5p,mirna
miR-495-3p,miR-495-3p,mirna
miR-495-3p,miR-495-3p,mirna
miR-629-3p,miR-629-3p,mirna
miR-874-3p,miR-874-3p,mirna
miR-940,miR-940,mirna
miR-381-3p,miR-381-3p,mirna
miR-92a-1-5p,miR-92a-1-5p,mirna
miR-141-3p,miR-141-3p,mirna
miR-142-5p,miR-142-5p,mirna
miR-323a-3p,miR-323a-3p,mirna
miR-18a-3p,miR-18a-3p,mirna
miR-194-5p,miR-194-5p,mirna
miR-874-3p,miR-874-3p,mirna
miR-193b-3p,miR-193b-3p,mirna
miR-296-5p,miR-296-5p,mirna
miR-96-5p,miR-96-5p,mirna
miR-222-3p,miR-222-3p,mirna
miR-501-5p,miR-501-5p,mirna
miR-323a-3p,miR-323a-3p,mirna
miR-424-5p,miR-424-5p,mirna
miR-484,miR-484,mirna
miR-874-3p,miR-874-3p,mirna
miR-874-3p,miR-874-3p,mirna
miR-93-3p,miR-93-3p,mirna
STAT3_tf,STAT3,tf
SP1_tf,SP1,tf
ARID2_tf,ARID2,tf
MEF2A_tf,MEF2A,tf
MEF2A_tf,MEF2A,tf
ZKSCAN1_tf,ZKSCAN1,tf
NFYB_tf,NFYB,tf
ESR1_tf,ESR1,tf
ARID2_tf,ARID2,tf
KLF6_tf,KLF6,tf
ESR1_tf,ESR1,tf
IRF3_tf,IRF3,tf
STAT3_tf,STAT3,tf
NCOA1_tf,NCOA1,tf
MEF2A_tf,MEF2A,tf
SMAD3_tf,SMAD3,tf
GLI2_tf,GLI2,tf
BACH2_tf,BACH2,tf
RELA_tf,RELA,tf
STAT3_tf,STAT3,tf
CTCF_tf,CTCF,tf
CCL2_target,CCL2,target
B4GALT1_target,B4GALT1,target
TNPO1_target,TNPO1,target
ITGB1_target,ITGB1,target
EFR3A_target,EFR3A,target
CHD9_target,CHD9,target
NEK7_target,NEK7,target
NEK6_target,NEK6,target
CDK17_target,CDK17,target
ERRFI1_target,ERRFI1,target
MDM2_target,MDM2,target
SLC25A28_target,SLC25A28,target
PTGS2_target,PTGS2,target
BPTF_target,BPTF,target
IPCEF1_target,IPCEF1,target
ITGA11_target,ITGA11,target
GLI1_target,GLI1,target
ETS1_target,ETS1,target
CCL2_target,CCL2,target
CCL2_target,CCL2,target
NCBP3_target,NCBP3,target
miR-1-3p/miR-874-3p,"",dummy
miR-126-5p/miR-940,"",dummy
miR-127-5p/miR-381-3p,"",dummy
miR-130b-3p/miR-92a-1-5p,"",dummy
miR-130b-5p/miR-141-3p,"",dummy
miR-142-3p/miR-142-5p,"",dummy
miR-142-5p/miR-323a-3p,"",dummy
miR-17-5p/miR-18a-3p,"",dummy
miR-181d-5p/miR-194-5p,"",dummy
miR-182-5p/miR-874-3p,"",dummy
miR-18a-5p/miR-193b-3p,"",dummy
miR-18a-5p/miR-296-5p,"",dummy
miR-18a-5p/miR-96-5p,"",dummy
miR-19a-3p/miR-222-3p,"",dummy
miR-19a-3p/miR-501-5p,"",dummy
miR-218-5p/miR-323a-3p,"",dummy
miR-335-5p/miR-424-5p,"",dummy
miR-335-5p/miR-484,"",dummy
miR-495-3p/miR-874-3p,"",dummy
miR-495-3p/miR-874-3p,"",dummy
miR-629-3p/miR-93-3p,"",dummy
