"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74"
290,"ANPEP","hsa-mir-141-5p","hsa-mir-145-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18216146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26509904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27556823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27556823'>PubMedLink</a>","tarbase","tarbase",3.82266077489322e-30,-1.7549023698368,7.97890569972628e-08,-0.43765675268901,0.932138614510161,-0.00500769914110022,"hsa-mir-145-5p","hsa-mir-141-5p",290,18.4702812460233,18.9169964749458,22.1103652638867,"15.5517726937892","22.6059548595821","19.9538990224987","19.3779804797494","15.4241355618395","19.0717237612166","15.7629724855303","18.7986193393248","23.6393627587217","18.3094154211822","19.6835088711888","21.145198209512","18.076385049237","19.8507156962985","24.416060769621","22.9731371823947","20.317936176229","23.5060643815251","22.1870569503306","20.0409795782265","20.9119815016463","19.2428495576561","17.9013543935563","14.187153162982","19.2023279581991","20.484567020856","15.0430008965122","21.4260415327937","16.8292790901753","13.7476602450957","16.6857742257952","17.6114156251073","23.6079641275799","20.1581948664422","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
330,"BIRC3","hsa-mir-196b-5p","hsa-mir-589-3p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17154176'>PubMedLink</a>","tarbase","tarbase",0.035991784269581,0.182442260329986,0.00361466771125294,0.665126829413091,0.30227743378897,0.0675040022250446,"hsa-mir-589-3p","hsa-mir-196b-5p",330,18.7158369399487,17.5997341280475,15.0248148105209,"16.8008451070467","16.7274613928473","16.9153639004975","16.6504590546951","16.4819365837197","18.1136720159829","17.4191922132415","16.4970904364735","17.5900412915082","15.8422962045741","16.2609089835035","16.3729990427156","15.0712638108819","16.7359209928362","15.3527611875539","16.0309649735359","18.1338376044338","18.9985124923658","16.5330443793576","16.8477844488915","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
351,"APP","hsa-mir-570-3p","hsa-mir-135a-5p",0.004,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a>",NA,"tarbase","tarbase",0.789739638370259,-0.07563018101041,1.35132327097797e-09,-0.831878230559742,0.642117859404563,-0.0260624989811698,"hsa-mir-135a-5p","hsa-mir-570-3p",351,22.7370905454103,21.4142477608652,22.6813870232542,"21.2386863116035","22.0347587345037","23.3081852076633","21.6607953265959","22.1484183114998","20.4500184511615","22.8427412074537","21.5972894476696","20.7574897400652","20.1727584822003","22.9818698153355","22.3775029010671","20.8386006586161","22.1442162784297","21.5793155227932","23.1094695468831","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
710,"SERPING1","hsa-mir-23b-5p","hsa-mir-23a-5p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00913578672128816,-0.615577684733964,0.770254711938149,-0.0635156715733736,0.93127123666305,0.00501102559644953,"hsa-mir-23a-5p","hsa-mir-23b-5p",710,17.3088596383944,18.7007903918675,21.9944411799132,"19.1169692134411","23.6958032645468","20.0266830704196","21.1038820353573","20.4967669569395","22.5822308083819","23.0252554934216","21.8835984950841","20.8409673235231","21.9784481840998","22.2013162624114","24.0615822584718","19.6129909940258","21.3524802209612","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
875,"CBS","hsa-mir-214-5p","hsa-mir-940",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28668830'>PubMedLink</a>","mirtarbase tarbase","tarbase",2.74824756336189e-15,-1.18240940474083,0.984638316391683,-0.00391844380424038,0.53656931649029,0.0522067955937023,"hsa-mir-940","hsa-mir-214-5p",875,10.5882292126158,9.40436642763422,10.4724222598214,"8.10602311339929","10.1987287970255","9.72572620154084","10.8666375481922","12.7717716167442","9.40150663616974","8.42536293795011","13.0467046483197","11.4128397228392","7.67816489934374","12.8026122646767","10.8745785088612","9.20640059429882","11.9261066643272","9.97201307598285","8.01078710899051","8.14352920655003","11.5494399575645","8.27611123676384","9.58344180307545","12.0144344102799","9.26510935092002","9.11211852725417","10.3154608575256","9.90324801205041","10.1348040997247","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
875,"CBS","hsa-mir-940","hsa-mir-16-2-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28668830'>PubMedLink</a>","tarbase","mirtarbase",0.984638316391683,-0.00391844380424038,0.485781791682188,0.121018700385268,0.53656931649029,0.0522067955937023,"hsa-mir-16-2-3p","hsa-mir-940",875,9.09992713591912,9.12467389529577,10.5882292126158,"9.40436642763422","13.5812510384188","7.38612114535298","8.10602311339929","9.6252722004203","10.1987287970255","10.8666375481922","10.0949521913586","12.7717716167442","10.8136562270707","9.40150663616974","13.4949819527185","8.42536293795011","13.0467046483197","9.20640059429882","12.7712771570636","8.14352920655003","8.25008758520889","6.79396627619727","12.0144344102799","9.26510935092002","9.11211852725417","9.90324801205041","10.0390368522374","11.0801962548152","12.0994158054149","11.5179348989754","8.44552822095013","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-3065-5p","hsa-mir-382-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27583477'>PubMedLink</a>","tarbase","mirtarbase",2.67860038565641e-10,-1.20209516216774,4.72056402017537e-05,-0.708075271296676,0.0053441127331017,0.179787223031248,"hsa-mir-382-5p","hsa-mir-3065-5p",894,18.1707781198676,19.3402903488169,18.3524851329447,"16.1654190872664","18.6058782844856","18.2627384907751","18.8979327372216","18.0021191747352","17.3052578124347","16.6619177814597","14.785234058214","18.6561701846048","19.4854479030381","16.1391255077492","15.1224318844405","19.0325513409546","18.7350562766664","18.8924143778674","19.3996968088294","16.99012450097","15.9506154797898","18.8179385988211","14.8001922461374","18.2303701834242","17.0823079644368","17.3061630083282","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-382-5p","hsa-mir-937-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27583477'>PubMedLink</a>","mirtarbase","tarbase",4.72056402017537e-05,-0.708075271296676,0.0183467109571414,0.662479768266561,0.0053441127331017,0.179787223031248,"hsa-mir-937-3p","hsa-mir-382-5p",894,17.9256549648116,16.5901477531016,19.3402903488169,"15.5501462587837","16.1654190872664","18.2627384907751","18.8979327372216","15.3944029457986","16.4755358841408","14.785234058214","18.6561701846048","19.3640308733827","14.3568117592692","18.7588240026524","16.1391255077492","15.1224318844405","19.0325513409546","18.7350562766664","16.99012450097","15.9506154797898","18.2303701834242","17.0823079644368","17.3061630083282","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-450b-5p","hsa-mir-195-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28969047'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27583477'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0221033111695627,-0.293247955485073,1.02200829748098e-08,-0.6627503859451,0.0053441127331017,0.179787223031248,"hsa-mir-195-5p","hsa-mir-450b-5p",894,17.3657587659135,19.6949012509146,18.8239976543683,"17.903689668273","18.4569753271179","13.7601337057175","17.4322431397258","16.7566138152907","18.8979327372216","18.0021191747352","19.2859226125145","17.3052578124347","17.8509471729861","19.5328074140144","17.4416117736448","19.2085513191543","15.1224318844405","18.3255904497947","17.3061630083282","14.9010275784764","16.5604835974342","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-450b-5p","hsa-mir-497-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27583477'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0221033111695627,-0.293247955485073,1.25737395343195e-05,-0.554797074996022,0.0053441127331017,0.179787223031248,"hsa-mir-497-5p","hsa-mir-450b-5p",894,17.3657587659135,19.6949012509146,17.903689668273,"13.7601337057175","19.8271202593953","18.0021191747352","19.2859226125145","17.3052578124347","17.8509471729861","15.1250806393357","19.5328074140144","17.4416117736448","19.7862644539266","15.1224318844405","19.717765566033","18.3255904497947","17.3061630083282","18.6848870607013","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
