"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84"
324,"APC","hsa-mir-125b-5p","hsa-mir-192-5p",0.002,FALSE,NA,NA,"NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10212817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10485468'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10605402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10674823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11048797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11062151'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11078757'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11304579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11315765'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11338478'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11891177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12163385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12373147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12378616'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12455028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12584167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12695555'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12746473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12841866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12907646'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12907646'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12966349'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1317264'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1338691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15197775'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15639718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15639718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16407829'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16619216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16619216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16736496'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16991125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17293392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17964080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17964080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19259700'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19576232'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20025482'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20179237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20210251'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20978327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21538028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22158121'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22262720'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22542170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23049225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24197976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24470207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25210923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25344691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25496852'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25602793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26033320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26073472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26862903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27087319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984236'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28059096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28543390'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28617917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29156563'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29525853'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30376837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30474112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31406299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7958689'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8019564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8081386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8226275'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8406987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8440743'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8552404'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8564980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8616831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8649856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8903471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8943812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9033644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9111214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9155671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9990480'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",8.82812523827531e-05,-0.314248291065357,0.197005518340449,0.0875254484404351,0.66000336253991,-0.0286652043950503,"hsa-mir-192-5p","hsa-mir-125b-5p",324,16.812593132492,15.7198567125933,"15.6534023337411","15.4498532091316","15.1398180057401","14.7477726388379","16.259682447604","15.912014697746","16.0895697954208","16.2766075644299","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-mir-1271-5p","hsa-mir-23a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27806312'>PubMedLink</a>","tarbase","tarbase",0.236664780935491,-0.21645351322197,0.776413283757955,0.0515929406913883,0.0978180691784578,-0.093011724652652,"hsa-mir-23a-5p","hsa-mir-1271-5p",388,19.8877951232201,21.6765214738798,"21.0184682197197","23.301581421069","20.7300239462697","20.473537230986","22.1879649754563","21.85707287037","22.1876602236655","21.211682733819","21.8852623490931","20.3736870794251","20.5626833115661","21.2146967274853","21.9031726812975","21.8358665859781","21.5996066292637","20.9534821305891","20.8743775385232","21.3399624791882","21.1453933474665","20.7845379563009","20.5899386174437","22.7713550312506","21.4409667187704","21.2223532777782","21.1611981442104","21.8729465913918","21.0119216934106","21.2399760404259","19.2573405864114","21.273385150266","22.2660059214224","21.433650260037","20.9354751375491","21.2830909179613","19.900911234403","20.8445269953234","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
399,"RHOH","hsa-mir-455-5p","hsa-mir-421",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27451075'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/19802518'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25041019'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25510566'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27016414'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28962204'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.868707264467986,0.0183612133100132,0.00155907203780509,0.642999884855837,0.97833626694739,0.00188898612830594,"hsa-mir-421","hsa-mir-455-5p",399,14.1525095180267,13.1216050513735,"14.5858424189776","14.5049069783816","14.3315377168399","12.2429486760782","15.8692741103563","13.1866039502762","12.945385416034","15.8585171500521","14.4225016906234","14.4906518094396","15.0727578341662","13.3352945500439","13.3360883602527","13.0365338594253","15.3938579513479","15.9223438581966","13.4442872213273","15.0742160275283","14.1114508399132","13.4456619471462","12.7599479046349","12.9484760887243","13.9989135255747","11.7783033766983","13.7718462820781","14.5849323526587","14.4504403022736","14.7872352721811","11.8095177799666","13.094361428586","13.5719259934788","13.0336813141956","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
444,"ASPH","hsa-mir-1-3p","hsa-mir-323a-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase","tarbase",1.91853343624772e-19,-0.902171756398943,0.939552520441079,-0.0133463214374011,0.759690020048617,0.0192457473439375,"hsa-mir-323a-3p","hsa-mir-1-3p",444,17.2553968634656,17.1371458299241,"17.3646007359849","16.6438316062249","16.2938840838248","17.0189300046432","17.3842402916732","17.7240349811282","15.1274537186389","19.0362228255306","18.7449812844875","15.9621930403715","18.4254884509114","16.7328898762639","16.2771525603289","18.4287821336307","18.307788911598","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
444,"ASPH","hsa-mir-145-5p","hsa-mir-148a-3p",0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27143926'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27460730'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28382284'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30390708'>PubMedLink</a>",NA,"tarbase","tarbase",3.98528546062009e-11,-0.447160813019103,0.00077981421174787,-0.210134562082937,0.759690020048617,0.0192457473439375,"hsa-mir-148a-3p","hsa-mir-145-5p",444,16.9445047311756,17.1045038945675,"17.1368519169351","17.1371458299241","17.2812091284404","16.6846584396861","18.2291016215348","16.6438316062249","18.8552127663387","17.0948488458497","17.5542975927562","16.2938840838248","17.7634810680929","16.3003955796627","18.0303672122282","15.1274537186389","19.0362228255306","18.7449812844875","17.6233790455952","17.3191452088089","17.5374710655369","16.2771525603289","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
444,"ASPH","hsa-mir-338-5p","hsa-mir-145-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27143926'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27460730'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28382284'>PubMedLink</a>",NA,"tarbase","tarbase",0.0147586350112855,-0.30862694495114,3.98528546062009e-11,-0.447160813019103,0.759690020048617,0.0192457473439375,"hsa-mir-145-5p","hsa-mir-338-5p",444,16.9445047311756,17.2812091284404,"17.0948488458497","17.5542975927562","16.2938840838248","17.1183020226174","15.1274537186389","18.7449812844875","16.2771525603289","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
472,"ATM","hsa-mir-223-3p","hsa-mir-148a-3p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29317648'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30390708'>PubMedLink</a>","NA
NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/14706517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16369744'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23201008'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23569343'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23649938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24324828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24486587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24531888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24841718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25972194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26098866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26506520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26587992'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27638859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28138034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28453388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28647209'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29753747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30221053'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30729066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31206368'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31485675'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9592204'>PubMedLink</a>","mirtarbase","tarbase",0.775365090821993,0.0249908392730615,0.00077981421174787,-0.210134562082937,0.818892281727251,0.0153222513333389,"hsa-mir-148a-3p","hsa-mir-223-3p",472,14.5330321150201,14.6677860523786,"13.4451154715284","14.8837475415488","15.7625111334309","15.0606857338753","14.8331800776274","14.9989961808236","13.510350635904","15.4023197468404","15.3982461928446","14.5142580810329","14.5933168590344","14.4610866893867","14.6799172771195","15.5191159577009","16.0058385962654","15.8716473915643","16.3607328293302","15.6891045731242","14.9773204509072","16.1782912700374","16.0031224315244","15.2366948798622","15.8827784339858","15.9777814154491","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
667,"DST","hsa-mir-335-5p","hsa-mir-342-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11948124'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.383166360453186,0.130047270877898,0.219289907001129,-0.117205816198364,0.228013645493433,-0.0776723882062677,"hsa-mir-342-3p","hsa-mir-335-5p",667,14.0488831345195,15.3584679652632,"14.5713380719232","16.1542659667244","17.1393587828452","16.6359184872988","16.6002785099452","14.8952535016011","13.8576193654338","17.0794141040492","15.9199043757498","17.399729586519","14.9525252290501","14.6591892924417","15.6350094991246","17.1981146805867","16.1533060245766","14.6466996361269","16.3851695135518","16.6050089009958","16.5641510907144","16.635916143583","15.3744520647922","16.8769307514809","15.183939115498","16.802250535834","14.9215072038994","17.1484833851526","15.9274851739715","16.9318816441146","15.9761913689354","16.5955919797291","18.2180386052376","14.3604285475416","17.9483243399169","17.2601877787133","15.7029516664744","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-1271-5p","hsa-mir-940",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26317898'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26456959'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",0.236664780935491,-0.21645351322197,0.00542461439455454,0.559150084478533,0.487443218921618,-0.0426532780607654,"hsa-mir-940","hsa-mir-1271-5p",894,16.2175921424991,19.0132996553346,"17.3679048187107","19.8745716109036","19.3097032257807","17.064922651065","18.4103067828811","18.9336683706568","19.7682569499372","18.4018991301384","16.2656270267257","16.146681350125","17.8840696705205","16.3598270138973","16.038319770251","17.4279642245311","18.187003559024","18.7657463175479","19.28732674055","16.9464331393752","16.013103257355","18.3116725406209","18.8959540744592","17.7392457343566","15.668158955456","16.36468957218","17.8707597923912","16.8045952657235","20.3460602720881","17.4497676089912","18.6473629065615","17.8972317340358","17.0297744988766","15.1192919662773","20.1363121998325","17.3227550189193","16.6188051185461","17.208617361827","16.292087489158","16.8842486261924","15.9880156244391","17.8138237084477","19.8920055159963","19.0510704966999","17.4071179337583","19.9889492448584","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-1468-5p","hsa-mir-940",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26317898'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26456959'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",0.0132602211795168,-0.362099507412141,0.00542461439455454,0.559150084478533,0.487443218921618,-0.0426532780607654,"hsa-mir-940","hsa-mir-1468-5p",894,16.8310988925605,16.2175921424991,"19.8347389455977","19.0132996553346","16.808656928491","17.8420036526616","18.4018991301384","16.2656270267257","17.8840696705205","16.038319770251","18.187003559024","20.1866308054763","18.7657463175479","16.8426027685286","19.28732674055","16.013103257355","17.0297744988766","15.1192919662773","17.3227550189193","17.208617361827","19.8873696023611","14.6146167932592","15.9880156244391","18.2894554373052","21.2620425131616","19.0510704966999","17.4071179337583","19.9889492448584","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-26b-5p","hsa-mir-153-3p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.00117373995501474,-0.254201813801667,0.0067698233709294,-0.425528537725761,0.487443218921618,-0.0426532780607654,"hsa-mir-153-3p","hsa-mir-26b-5p",894,18.7070295814102,19.8347389455977,"17.539044049676","18.4103067828811","16.8912294991443","18.9336683706568","16.038319770251","18.187003559024","16.7244851359313","16.7255771742202","16.9464331393752","17.734466673102","16.013103257355","18.3116725406209","18.8959540744592","17.7392457343566","18.587691661884","19.8773746119203","17.8707597923912","17.5810776596536","18.6473629065615","17.0297744988766","15.1192919662773","22.1751677606426","19.8492765747578","17.208617361827","20.0473094268649","16.5955757292767","18.9924385939008","19.9715664097489","17.1749132880309","18.6392732832935","19.9074686115416","18.9470107935611","17.4704626703102","17.1906536283603","18.5567519184391","15.8263735107236","16.8973376155656","18.2894554373052","17.8138237084477","19.8920055159963","17.89617621066","18.9754115701607","16.3869671167726","21.263712526424","19.0510704966999","17.2060527424628","19.2948376861524","17.4071179337583","19.9889492448584","18.0218679986644","17.6576002530218","18.4132798617997","17.3575147643999","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-320c","hsa-mir-320d",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","tarbase","tarbase",0.0555370408273299,0.484451195896452,0.591628934262332,0.136386074734219,0.487443218921618,-0.0426532780607654,"hsa-mir-320d","hsa-mir-320c",894,16.8310988925605,19.8347389455977,"17.539044049676","17.3679048187107","19.8745716109036","17.064922651065","18.4103067828811","17.5848380494925","16.146681350125","19.3858763628397","16.038319770251","17.4279642245311","20.1866308054763","18.7022149549472","19.7942470094995","16.013103257355","16.36468957218","17.8707597923912","16.4556203104671","16.5203960255356","17.0297744988766","15.1192919662773","16.6188051185461","15.5862420136569","16.87832107891","17.0273790452545","16.5955757292767","16.2463345705535","15.9534479288636","19.9074686115416","19.3512420680369","16.9028391689934","18.9754115701607","17.4071179337583","17.3716612795418","15.3529812424885","17.6576002530218","17.9545715389014","16.3647810336825","20.2605669558202","15.1132325006145","15.9439046038412","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
