shared_name,name,info
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-181c-5p,mir-181c-5p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-129-5p,mir-129-5p,mirna
mir-130b-3p,mir-130b-3p,mirna
let-7a-3p,let-7a-3p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-181d-5p,mir-181d-5p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-183-5p,mir-183-5p,mirna
mir-18a-3p,mir-18a-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-877-5p,mir-877-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-221-3p,mir-221-3p,mirna
mir-940,mir-940,mirna
mir-22-5p,mir-22-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-940,mir-940,mirna
mir-9-5p,mir-9-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-183-5p,mir-183-5p,mirna
NFKB1_tf,NFKB1,tf
NFKB1_tf,NFKB1,tf
STAT3_tf,STAT3,tf
STAT3_tf,STAT3,tf
ESR1_tf,ESR1,tf
ETS1_tf,ETS1,tf
ETS1_tf,ETS1,tf
PRDM1_tf,PRDM1,tf
ETS1_tf,ETS1,tf
ZEB1_tf,ZEB1,tf
ESR1_tf,ESR1,tf
STAT3_tf,STAT3,tf
CREB1_tf,CREB1,tf
ETS1_tf,ETS1,tf
STAT3_tf,STAT3,tf
ETS1_tf,ETS1,tf
FOXO1_tf,FOXO1,tf
NFIC_tf,NFIC,tf
ESR1_tf,ESR1,tf
FOXO1_tf,FOXO1,tf
A2M_target,A2M,target
BCL3_target,BCL3,target
BCL6_target,BCL6,target
BCL6_target,BCL6,target
C3_target,C3,target
CD3D_target,CD3D,target
CD4_target,CD4,target
TNFSF8_target,TNFSF8,target
CD53_target,CD53,target
SLC25A10_target,SLC25A10,target
EGFR_target,EGFR,target
FOS_target,FOS,target
HMOX1_target,HMOX1,target
IL2RB_target,IL2RB,target
IL6_target,IL6,target
LCK_target,LCK,target
SELENOP_target,SELENOP,target
TFPI2_target,TFPI2,target
FOXP1_target,FOXP1,target
TMEM47_target,TMEM47,target
mir-130a-3p/mir-96-5p,"",dummy
mir-130a-3p/mir-130b-3p,"",dummy
mir-130b-3p/mir-18a-5p,"",dummy
mir-18a-5p/mir-301b-3p,"",dummy
mir-130a-3p/mir-18a-5p,"",dummy
mir-10a-5p/mir-9-5p,"",dummy
mir-10a-5p/mir-9-5p,"",dummy
mir-181c-5p/mir-877-5p,"",dummy
mir-10a-5p/mir-9-5p,"",dummy
mir-200a-3p/mir-96-5p,"",dummy
mir-129-5p/mir-221-3p,"",dummy
mir-130b-3p/mir-940,"",dummy
let-7a-3p/mir-22-5p,"",dummy
mir-10a-5p/mir-9-5p,"",dummy
mir-181d-5p/mir-940,"",dummy
mir-10a-5p/mir-9-5p,"",dummy
mir-183-5p/mir-96-5p,"",dummy
mir-18a-3p/mir-19a-3p,"",dummy
mir-18a-5p/mir-301a-3p,"",dummy
mir-182-5p/mir-183-5p,"",dummy
