shared_name,name,info
mir-135b-5p,mir-135b-5p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-133a-3p,mir-133a-3p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-203a-3p,mir-203a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-29a-5p,mir-29a-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-29a-5p,mir-29a-5p,mirna
let-7c-5p,let-7c-5p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-29b-3p,mir-29b-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-204-5p,mir-204-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-183-5p,mir-183-5p,mirna
mir-192-5p,mir-192-5p,mirna
mir-26b-3p,mir-26b-3p,mirna
mir-145-5p,mir-145-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-203a-3p,mir-203a-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-370-3p,mir-370-3p,mirna
mir-409-3p,mir-409-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-29a-5p,mir-29a-5p,mirna
mir-183-5p,mir-183-5p,mirna
mir-429,mir-429,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-30c-2-3p,mir-30c-2-3p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-29a-5p,mir-29a-5p,mirna
mir-589-3p,mir-589-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-429,mir-429,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-29b-3p,mir-29b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-429,mir-429,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-96-5p,mir-96-5p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-93-3p,mir-93-3p,mirna
mir-204-5p,mir-204-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-429,mir-429,mirna
mir-301b-3p,mir-301b-3p,mirna
