shared_name,name,info
mir-135a-5p,mir-135a-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-188-3p,mir-188-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-138-5p,mir-138-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-204-5p,mir-204-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-138-1-3p,mir-138-1-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-616-5p,mir-616-5p,mirna
mir-363-3p,mir-363-3p,mirna
mir-138-1-3p,mir-138-1-3p,mirna
mir-138-5p,mir-138-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-204-5p,mir-204-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-363-3p,mir-363-3p,mirna
mir-363-3p,mir-363-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-338-5p,mir-338-5p,mirna
mir-127-5p,mir-127-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-138-5p,mir-138-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-424-5p,mir-424-5p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-889-3p,mir-889-3p,mirna
mir-410-3p,mir-410-3p,mirna
mir-7-5p,mir-7-5p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-7-2-3p,mir-7-2-3p,mirna
mir-182-5p,mir-182-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-7-5p,mir-7-5p,mirna
mir-935,mir-935,mirna
mir-96-5p,mir-96-5p,mirna
mir-616-5p,mir-616-5p,mirna
mir-616-5p,mir-616-5p,mirna
mir-577,mir-577,mirna
mir-3065-3p,mir-3065-3p,mirna
mir-338-3p,mir-338-3p,mirna
mir-7-5p,mir-7-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-577,mir-577,mirna
mir-7-5p,mir-7-5p,mirna
mir-33b-5p,mir-33b-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-577,mir-577,mirna
mir-96-5p,mir-96-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-424-5p,mir-424-5p,mirna
mir-424-5p,mir-424-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-7-5p,mir-7-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-138-5p,mir-138-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-221-5p,mir-221-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-616-5p,mir-616-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-889-3p,mir-889-3p,mirna
mir-96-5p,mir-96-5p,mirna
mir-138-5p,mir-138-5p,mirna
MYC_tf,MYC,tf
MYC_tf,MYC,tf
NFKB1_tf,NFKB1,tf
MYC_tf,MYC,tf
SP1_tf,SP1,tf
STAT3_tf,STAT3,tf
MYC_tf,MYC,tf
MYC_tf,MYC,tf
SP1_tf,SP1,tf
SP1_tf,SP1,tf
KLF6_tf,KLF6,tf
HIF1A_tf,HIF1A,tf
HIF1A_tf,HIF1A,tf
HIF1A_tf,HIF1A,tf
REL_tf,REL,tf
HIF1A_tf,HIF1A,tf
RBPJ_tf,RBPJ,tf
HIF1A_tf,HIF1A,tf
HIF1A_tf,HIF1A,tf
MYC_tf,MYC,tf
STAT3_tf,STAT3,tf
HIF1A_tf,HIF1A,tf
REL_tf,REL,tf
MYC_tf,MYC,tf
MYC_tf,MYC,tf
SP1_tf,SP1,tf
MYC_tf,MYC,tf
TEAD1_tf,TEAD1,tf
MYC_tf,MYC,tf
SP1_tf,SP1,tf
MYC_tf,MYC,tf
STAT3_tf,STAT3,tf
MYC_tf,MYC,tf
ESR1_tf,ESR1,tf
IRF1_tf,IRF1,tf
REL_tf,REL,tf
HIF1A_tf,HIF1A,tf
CREB3L1_tf,CREB3L1,tf
SP1_tf,SP1,tf
MYC_tf,MYC,tf
MYC_tf,MYC,tf
MYC_tf,MYC,tf
ESR1_tf,ESR1,tf
MYC_tf,MYC,tf
ZBTB7A_tf,ZBTB7A,tf
TEAD1_tf,TEAD1,tf
ESR1_tf,ESR1,tf
TCF7L2_tf,TCF7L2,tf
MYC_tf,MYC,tf
POU2F1_tf,POU2F1,tf
POU2F1_tf,POU2F1,tf
AHR_tf,AHR,tf
ZNF217_tf,ZNF217,tf
AMPD3_target,AMPD3,target
FASLG_target,FASLG,target
ATF3_target,ATF3,target
BLK_target,BLK,target
CAT_target,CAT,target
CYP19A1_target,CYP19A1,target
DCK_target,DCK,target
EIF4EBP2_target,EIF4EBP2,target
EPOR_target,EPOR,target
EPOR_target,EPOR,target
ETS1_target,ETS1,target
ETS1_target,ETS1,target
ETS1_target,ETS1,target
ETS1_target,ETS1,target
F3_target,F3,target
FOXM1_target,FOXM1,target
GNA12_target,GNA12,target
HSPA1B_target,HSPA1B,target
HSPA1B_target,HSPA1B,target
HSPA8_target,HSPA8,target
IGF1_target,IGF1,target
IL1B_target,IL1B,target
IL1B_target,IL1B,target
ITGA6_target,ITGA6,target
ITGA6_target,ITGA6,target
KRT5_target,KRT5,target
LBR_target,LBR,target
MBNL1_target,MBNL1,target
MPO_target,MPO,target
MYBL1_target,MYBL1,target
NRAS_target,NRAS,target
OSM_target,OSM,target
PTEN_target,PTEN,target
RET_target,RET,target
CCL5_target,CCL5,target
CCL5_target,CCL5,target
SLC11A1_target,SLC11A1,target
STAR_target,STAR,target
TGFBR2_target,TGFBR2,target
TYMS_target,TYMS,target
WRN_target,WRN,target
WRN_target,WRN,target
NCOA1_target,NCOA1,target
DDX18_target,DDX18,target
AP3D1_target,AP3D1,target
MBNL2_target,MBNL2,target
YWHAQ_target,YWHAQ,target
DKK1_target,DKK1,target
HBP1_target,HBP1,target
RPTOR_target,RPTOR,target
RPTOR_target,RPTOR,target
ZNF385D_target,ZNF385D,target
TET3_target,TET3,target
mir-135a-5p/mir-7-5p,"",dummy
mir-301b-3p/mir-7-5p,"",dummy
mir-148a-3p/mir-182-5p,"",dummy
mir-135a-5p/mir-138-5p,"",dummy
mir-20b-5p/mir-7-5p,"",dummy
mir-188-3p/mir-20b-5p,"",dummy
mir-148a-3p/mir-301b-3p,"",dummy
mir-138-5p/mir-301b-3p,"",dummy
mir-148a-3p/mir-20b-5p,"",dummy
mir-204-5p/mir-20b-5p,"",dummy
mir-148a-3p/mir-7-2-3p,"",dummy
mir-148a-3p/mir-182-5p,"",dummy
mir-148a-3p/mir-96-5p,"",dummy
