shared_name,name,info
mir-155-5p,mir-155-5p,mirna
mir-33b-5p,mir-33b-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-10a-5p,mir-10a-5p,mirna
mir-31-5p,mir-31-5p,mirna
mir-223-3p,mir-223-3p,mirna
let-7c-5p,let-7c-5p,mirna
mir-183-5p,mir-183-5p,mirna
mir-429,mir-429,mirna
mir-200b-3p,mir-200b-3p,mirna
mir-129-5p,mir-129-5p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-9-3p,mir-9-3p,mirna
mir-1-3p,mir-1-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-133b,mir-133b,mirna
mir-133b,mir-133b,mirna
mir-133a-3p,mir-133a-3p,mirna
mir-2355-5p,mir-2355-5p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-224-5p,mir-224-5p,mirna
mir-2355-5p,mir-2355-5p,mirna
mir-9-3p,mir-9-3p,mirna
mir-1180-3p,mir-1180-3p,mirna
mir-1180-3p,mir-1180-3p,mirna
mir-424-5p,mir-424-5p,mirna
mir-133b,mir-133b,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-200b-3p,mir-200b-3p,mirna
mir-182-5p,mir-182-5p,mirna
mir-223-3p,mir-223-3p,mirna
mir-369-3p,mir-369-3p,mirna
mir-301a-3p,mir-301a-3p,mirna
mir-142-5p,mir-142-5p,mirna
mir-29c-3p,mir-29c-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-337-3p,mir-337-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-133b,mir-133b,mirna
mir-133a-3p,mir-133a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-155-5p,mir-155-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-148a-5p,mir-148a-5p,mirna
mir-410-3p,mir-410-3p,mirna
mir-1180-3p,mir-1180-3p,mirna
mir-133a-3p,mir-133a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-19b-3p,mir-19b-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-141-3p,mir-141-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-369-3p,mir-369-3p,mirna
