shared_name,name,info
hsa-mir-625-5p,hsa-mir-625-5p,mirna
hsa-mir-7-5p,hsa-mir-7-5p,mirna
hsa-mir-125b-5p,hsa-mir-125b-5p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-33b-5p,hsa-mir-33b-5p,mirna
hsa-mir-210-3p,hsa-mir-210-3p,mirna
hsa-mir-188-3p,hsa-mir-188-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-1180-3p,hsa-mir-1180-3p,mirna
hsa-mir-1180-3p,hsa-mir-1180-3p,mirna
hsa-let-7g-3p,hsa-let-7g-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-455-3p,hsa-mir-455-3p,mirna
hsa-mir-196a-5p,hsa-mir-196a-5p,mirna
hsa-mir-31-5p,hsa-mir-31-5p,mirna
hsa-mir-376a-5p,hsa-mir-376a-5p,mirna
hsa-let-7g-3p,hsa-let-7g-3p,mirna
hsa-mir-18a-3p,hsa-mir-18a-3p,mirna
hsa-mir-18b-5p,hsa-mir-18b-5p,mirna
hsa-mir-424-5p,hsa-mir-424-5p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-181d-5p,hsa-mir-181d-5p,mirna
hsa-mir-203a-3p,hsa-mir-203a-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-203a-3p,hsa-mir-203a-3p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-135b-5p,hsa-mir-135b-5p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-31-5p,hsa-mir-31-5p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-33a-3p,hsa-mir-33a-3p,mirna
hsa-mir-10a-3p,hsa-mir-10a-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-196a-5p,hsa-mir-196a-5p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-429,hsa-mir-429,mirna
hsa-mir-16-2-3p,hsa-mir-16-2-3p,mirna
hsa-mir-196b-5p,hsa-mir-196b-5p,mirna
hsa-mir-18b-5p,hsa-mir-18b-5p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-10a-3p,hsa-mir-10a-3p,mirna
hsa-mir-339-5p,hsa-mir-339-5p,mirna
hsa-mir-196a-5p,hsa-mir-196a-5p,mirna
hsa-mir-130b-5p,hsa-mir-130b-5p,mirna
hsa-mir-339-5p,hsa-mir-339-5p,mirna
hsa-mir-188-5p,hsa-mir-188-5p,mirna
hsa-mir-486-5p,hsa-mir-486-5p,mirna
hsa-mir-210-3p,hsa-mir-210-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-30b-5p,hsa-mir-30b-5p,mirna
hsa-mir-18a-3p,hsa-mir-18a-3p,mirna
hsa-mir-338-5p,hsa-mir-338-5p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-33a-5p,hsa-mir-33a-5p,mirna
hsa-mir-130b-5p,hsa-mir-130b-5p,mirna
hsa-mir-16-1-3p,hsa-mir-16-1-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-16-2-3p,hsa-mir-16-2-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-18a-3p,hsa-mir-18a-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-92a-1-5p,hsa-mir-92a-1-5p,mirna
hsa-mir-20a-3p,hsa-mir-20a-3p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-16-1-3p,hsa-mir-16-1-3p,mirna
hsa-mir-16-1-3p,hsa-mir-16-1-3p,mirna
hsa-mir-18a-3p,hsa-mir-18a-3p,mirna
hsa-mir-188-5p,hsa-mir-188-5p,mirna
hsa-mir-221-5p,hsa-mir-221-5p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-196a-5p,hsa-mir-196a-5p,mirna
