shared_name,name,info
mir-16-1-3p,mir-16-1-3p,mirna
let-7b-5p,let-7b-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-125b-5p,mir-125b-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-25-3p,mir-25-3p,mirna
mir-15a-5p,mir-15a-5p,mirna
mir-429,mir-429,mirna
mir-181c-5p,mir-181c-5p,mirna
mir-429,mir-429,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-138-5p,mir-138-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-125b-5p,mir-125b-5p,mirna
mir-125b-5p,mir-125b-5p,mirna
mir-125b-5p,mir-125b-5p,mirna
let-7b-3p,let-7b-3p,mirna
let-7b-5p,let-7b-5p,mirna
mir-15b-5p,mir-15b-5p,mirna
mir-301b-3p,mir-301b-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-181a-2-3p,mir-181a-2-3p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-135b-5p,mir-135b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-1291,mir-1291,mirna
mir-195-5p,mir-195-5p,mirna
mir-410-3p,mir-410-3p,mirna
let-7b-5p,let-7b-5p,mirna
mir-15a-5p,mir-15a-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-181a-2-3p,mir-181a-2-3p,mirna
mir-17-5p,mir-17-5p,mirna
mir-15b-5p,mir-15b-5p,mirna
mir-181a-2-3p,mir-181a-2-3p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-485-3p,mir-485-3p,mirna
mir-15b-5p,mir-15b-5p,mirna
mir-2355-5p,mir-2355-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-15a-3p,mir-15a-3p,mirna
mir-17-5p,mir-17-5p,mirna
mir-1271-5p,mir-1271-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-125a-5p,mir-125a-5p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-181b-5p,mir-181b-5p,mirna
mir-181b-5p,mir-181b-5p,mirna
mir-183-3p,mir-183-3p,mirna
mir-183-3p,mir-183-3p,mirna
mir-141-3p,mir-141-3p,mirna
mir-136-5p,mir-136-5p,mirna
mir-15b-3p,mir-15b-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-20b-3p,mir-20b-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-497-3p,mir-497-3p,mirna
mir-299-5p,mir-299-5p,mirna
mir-299-3p,mir-299-3p,mirna
mir-299-3p,mir-299-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-3065-3p,mir-3065-3p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-181b-5p,mir-181b-5p,mirna
mir-136-5p,mir-136-5p,mirna
mir-516b-5p,mir-516b-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-518c-5p,mir-518c-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-181a-5p,mir-181a-5p,mirna
mir-136-5p,mir-136-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-181b-5p,mir-181b-5p,mirna
mir-15b-3p,mir-15b-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-3662,mir-3662,mirna
mir-125a-5p,mir-125a-5p,mirna
mir-136-5p,mir-136-5p,mirna
mir-134-5p,mir-134-5p,mirna
mir-130b-5p,mir-130b-5p,mirna
mir-625-3p,mir-625-3p,mirna
mir-16-1-3p,mir-16-1-3p,mirna
mir-135b-5p,mir-135b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-2355-3p,mir-2355-3p,mirna
mir-3065-3p,mir-3065-3p,mirna
mir-3065-3p,mir-3065-3p,mirna
mir-429,mir-429,mirna
let-7a-2-3p,let-7a-2-3p,mirna
mir-1296-5p,mir-1296-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-766-3p,mir-766-3p,mirna
mir-128-3p,mir-128-3p,mirna
mir-625-3p,mir-625-3p,mirna
mir-15a-5p,mir-15a-5p,mirna
mir-299-5p,mir-299-5p,mirna
mir-141-3p,mir-141-3p,mirna
mir-299-5p,mir-299-5p,mirna
mir-3922-3p,mir-3922-3p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-130a-3p,mir-130a-3p,mirna
mir-181a-2-3p,mir-181a-2-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-519d-3p,mir-519d-3p,mirna
mir-519c-3p,mir-519c-3p,mirna
mir-125b-5p,mir-125b-5p,mirna
mir-518c-5p,mir-518c-5p,mirna
mir-125b-5p,mir-125b-5p,mirna
mir-130a-3p,mir-130a-3p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-195-3p,mir-195-3p,mirna
mir-31-5p,mir-31-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
mir-125a-5p,mir-125a-5p,mirna
mir-127-3p,mir-127-3p,mirna
mir-3065-5p,mir-3065-5p,mirna
mir-134-5p,mir-134-5p,mirna
mir-1304-5p,mir-1304-5p,mirna
mir-1304-5p,mir-1304-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
let-7b-5p,let-7b-5p,mirna
