shared_name,name,info
mir-24-1-5p,mir-24-1-5p,mirna
mir-221-3p,mir-221-3p,mirna
mir-34a-5p,mir-34a-5p,mirna
mir-148a-5p,mir-148a-5p,mirna
mir-130b-5p,mir-130b-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-497-5p,mir-497-5p,mirna
mir-222-3p,mir-222-3p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-1224-5p,mir-1224-5p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-155-5p,mir-155-5p,mirna
mir-219a-1-3p,mir-219a-1-3p,mirna
mir-199a-5p,mir-199a-5p,mirna
mir-296-5p,mir-296-5p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-155-5p,mir-155-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-1270,mir-1270,mirna
mir-17-3p,mir-17-3p,mirna
let-7c-5p,let-7c-5p,mirna
mir-134-5p,mir-134-5p,mirna
mir-20b-3p,mir-20b-3p,mirna
mir-154-5p,mir-154-5p,mirna
mir-17-3p,mir-17-3p,mirna
mir-221-3p,mir-221-3p,mirna
mir-135b-5p,mir-135b-5p,mirna
mir-155-5p,mir-155-5p,mirna
mir-155-5p,mir-155-5p,mirna
mir-34c-3p,mir-34c-3p,mirna
mir-34b-5p,mir-34b-5p,mirna
mir-181c-5p,mir-181c-5p,mirna
mir-421,mir-421,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-1270,mir-1270,mirna
mir-182-5p,mir-182-5p,mirna
mir-181d-5p,mir-181d-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-589-3p,mir-589-3p,mirna
mir-935,mir-935,mirna
mir-625-3p,mir-625-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-192-3p,mir-192-3p,mirna
mir-345-5p,mir-345-5p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-942-5p,mir-942-5p,mirna
mir-193a-3p,mir-193a-3p,mirna
mir-708-5p,mir-708-5p,mirna
mir-92a-1-5p,mir-92a-1-5p,mirna
mir-30c-2-3p,mir-30c-2-3p,mirna
mir-34b-5p,mir-34b-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-3613-3p,mir-3613-3p,mirna
mir-629-5p,mir-629-5p,mirna
mir-421,mir-421,mirna
mir-9-5p,mir-9-5p,mirna
mir-320d,mir-320d,mirna
mir-34b-5p,mir-34b-5p,mirna
mir-874-3p,mir-874-3p,mirna
mir-874-3p,mir-874-3p,mirna
mir-378a-3p,mir-378a-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-96-5p,mir-96-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-222-3p,mir-222-3p,mirna
mir-222-3p,mir-222-3p,mirna
mir-31-5p,mir-31-5p,mirna
mir-92a-1-5p,mir-92a-1-5p,mirna
mir-939-5p,mir-939-5p,mirna
mir-92b-3p,mir-92b-3p,mirna
mir-181d-5p,mir-181d-5p,mirna
mir-497-5p,mir-497-5p,mirna
mir-589-3p,mir-589-3p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-378c,mir-378c,mirna
mir-874-3p,mir-874-3p,mirna
FOXP1_tf,FOXP1,tf
HIF1A_tf,HIF1A,tf
TEAD1_tf,TEAD1,tf
NR3C1_tf,NR3C1,tf
NR3C1_tf,NR3C1,tf
BACH1_tf,BACH1,tf
TCF4_tf,TCF4,tf
VDR_tf,VDR,tf
SP1_tf,SP1,tf
MYC_tf,MYC,tf
RUNX2_tf,RUNX2,tf
AR_tf,AR,tf
MYC_tf,MYC,tf
NFKB1_tf,NFKB1,tf
NFKB1_tf,NFKB1,tf
STAT1_tf,STAT1,tf
ETS1_tf,ETS1,tf
NFKB1_tf,NFKB1,tf
ESR1_tf,ESR1,tf
TCF4_tf,TCF4,tf
NFE2L1_tf,NFE2L1,tf
SP3_tf,SP3,tf
SP1_tf,SP1,tf
JUN_tf,JUN,tf
SMAD3_tf,SMAD3,tf
SREBF1_tf,SREBF1,tf
NCOA3_tf,NCOA3,tf
FOXP1_tf,FOXP1,tf
HIF1A_tf,HIF1A,tf
NFYB_tf,NFYB,tf
FOXO3_tf,FOXO3,tf
FOXO3_tf,FOXO3,tf
TCF12_tf,TCF12,tf
MAFK_tf,MAFK,tf
ARID3A_tf,ARID3A,tf
FOXK2_tf,FOXK2,tf
CUX1_tf,CUX1,tf
MEF2C_tf,MEF2C,tf
SP1_tf,SP1,tf
THAP1_tf,THAP1,tf
ZBTB33_tf,ZBTB33,tf
GATA6_tf,GATA6,tf
RERE_target,RERE,target
BNIP3L_target,BNIP3L,target
DST_target,DST,target
CALD1_target,CALD1,target
CALD1_target,CALD1,target
CDK6_target,CDK6,target
CDK6_target,CDK6,target
CDKN1A_target,CDKN1A,target
CCN2_target,CCN2,target
EIF4EBP2_target,EIF4EBP2,target
FAT1_target,FAT1,target
FOXA1_target,FOXA1,target
ICAM1_target,ICAM1,target
IRF1_target,IRF1,target
IRF1_target,IRF1,target
KIF2A_target,KIF2A,target
MET_target,MET,target
SOD2_target,SOD2,target
SP1_target,SP1,target
SPTBN1_target,SPTBN1,target
TXNRD1_target,TXNRD1,target
VEGFA_target,VEGFA,target
VEGFA_target,VEGFA,target
VIM_target,VIM,target
ZFP36_target,ZFP36,target
IRS2_target,IRS2,target
HELZ_target,HELZ,target
UST_target,UST,target
CITED2_target,CITED2,target
LYPLA1_target,LYPLA1,target
TXNIP_target,TXNIP,target
TXNIP_target,TXNIP,target
IQGAP2_target,IQGAP2,target
MYCBP2_target,MYCBP2,target
CIC_target,CIC,target
CLEC16A_target,CLEC16A,target
MACF1_target,MACF1,target
FOXP1_target,FOXP1,target
MAT2B_target,MAT2B,target
BCOR_target,BCOR,target
SLC39A9_target,SLC39A9,target
PHLDB2_target,PHLDB2,target
mir-24-1-5p/mir-589-3p,"",dummy
mir-221-3p/mir-935,"",dummy
mir-34a-5p/mir-625-3p,"",dummy
mir-148a-5p/mir-19a-3p,"",dummy
mir-130b-5p/mir-192-3p,"",dummy
mir-33a-5p/mir-345-5p,"",dummy
mir-193b-3p/mir-20a-5p,"",dummy
mir-301b-3p/mir-942-5p,"",dummy
mir-130b-3p/mir-193a-3p,"",dummy
mir-497-5p/mir-708-5p,"",dummy
mir-222-3p/mir-92a-1-5p,"",dummy
mir-30a-5p/mir-30c-2-3p,"",dummy
mir-1224-5p/mir-34b-5p,"",dummy
mir-130b-3p/mir-96-5p,"",dummy
mir-301b-3p/mir-96-5p,"",dummy
mir-155-5p/mir-3613-3p,"",dummy
mir-219a-1-3p/mir-629-5p,"",dummy
mir-199a-5p/mir-421,"",dummy
mir-296-5p/mir-9-5p,"",dummy
mir-193b-3p/mir-320d,"",dummy
mir-155-5p/mir-34b-5p,"",dummy
mir-30a-3p/mir-874-3p,"",dummy
mir-1270/mir-874-3p,"",dummy
mir-17-3p/mir-378a-3p,"",dummy
let-7c-5p/mir-18a-5p,"",dummy
mir-134-5p/mir-33a-5p,"",dummy
mir-20b-3p/mir-96-5p,"",dummy
mir-154-5p/mir-33a-5p,"",dummy
mir-17-3p/mir-20a-5p,"",dummy
mir-221-3p/mir-222-3p,"",dummy
mir-135b-5p/mir-222-3p,"",dummy
mir-155-5p/mir-31-5p,"",dummy
mir-155-5p/mir-92a-1-5p,"",dummy
mir-34c-3p/mir-939-5p,"",dummy
mir-34b-5p/mir-92b-3p,"",dummy
mir-181c-5p/mir-181d-5p,"",dummy
mir-421/mir-497-5p,"",dummy
mir-33a-5p/mir-589-3p,"",dummy
mir-1270/mir-33a-5p,"",dummy
mir-182-5p/mir-20a-5p,"",dummy
mir-181d-5p/mir-378c,"",dummy
mir-20b-5p/mir-874-3p,"",dummy
