shared_name,name,info
let-7c-5p,let-7c-5p,mirna
mir-3065-3p,mir-3065-3p,mirna
let-7c-5p,let-7c-5p,mirna
mir-145-5p,mir-145-5p,mirna
mir-218-5p,mir-218-5p,mirna
mir-199a-3p,mir-199a-3p,mirna
mir-199a-5p,mir-199a-5p,mirna
mir-199b-3p,mir-199b-3p,mirna
mir-143-3p,mir-143-3p,mirna
mir-195-5p,mir-195-5p,mirna
mir-381-3p,mir-381-3p,mirna
mir-132-3p,mir-132-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-142-3p,mir-142-3p,mirna
let-7c-5p,let-7c-5p,mirna
mir-139-3p,mir-139-3p,mirna
mir-33b-5p,mir-33b-5p,mirna
mir-150-5p,mir-150-5p,mirna
mir-330-3p,mir-330-3p,mirna
mir-625-5p,mir-625-5p,mirna
mir-199a-5p,mir-199a-5p,mirna
mir-199b-3p,mir-199b-3p,mirna
mir-99a-5p,mir-99a-5p,mirna
mir-296-5p,mir-296-5p,mirna
mir-381-3p,mir-381-3p,mirna
mir-497-5p,mir-497-5p,mirna
mir-195-5p,mir-195-5p,mirna
mir-142-5p,mir-142-5p,mirna
mir-142-5p,mir-142-5p,mirna
mir-199a-3p,mir-199a-3p,mirna
SP1_tf,SP1,tf
SP1_tf,SP1,tf
SP1_tf,SP1,tf
STAT1_tf,STAT1,tf
SP1_tf,SP1,tf
ZKSCAN1_tf,ZKSCAN1,tf
ZKSCAN1_tf,ZKSCAN1,tf
ZKSCAN1_tf,ZKSCAN1,tf
NR2C2_tf,NR2C2,tf
SP1_tf,SP1,tf
SP1_tf,SP1,tf
ZEB2_tf,ZEB2,tf
ELF1_tf,ELF1,tf
ZKSCAN1_tf,ZKSCAN1,tf
BCL11A_tf,BCL11A,tf
IGF2_target,IGF2,target
ITGA5_target,ITGA5,target
SKP2_target,SKP2,target
TAP1_target,TAP1,target
TNFRSF10B_target,TNFRSF10B,target
BAZ2A_target,BAZ2A,target
BAZ2A_target,BAZ2A,target
BAZ2A_target,BAZ2A,target
GPATCH8_target,GPATCH8,target
BRD7_target,BRD7,target
BRD7_target,BRD7,target
TBL1XR1_target,TBL1XR1,target
CHD9_target,CHD9,target
CHD9_target,CHD9,target
KDM2B_target,KDM2B,target
let-7c-5p/mir-139-3p,"",dummy
mir-3065-3p/mir-33b-5p,"",dummy
let-7c-5p/mir-150-5p,"",dummy
mir-145-5p/mir-330-3p,"",dummy
mir-218-5p/mir-625-5p,"",dummy
mir-199a-3p/mir-199a-5p,"",dummy
mir-199a-5p/mir-199b-3p,"",dummy
mir-199b-3p/mir-99a-5p,"",dummy
mir-143-3p/mir-296-5p,"",dummy
mir-195-5p/mir-381-3p,"",dummy
mir-381-3p/mir-497-5p,"",dummy
mir-132-3p/mir-195-5p,"",dummy
mir-142-3p/mir-142-5p,"",dummy
mir-142-3p/mir-142-5p,"",dummy
let-7c-5p/mir-199a-3p,"",dummy
