shared_name,name,info
mir-20b-5p,mir-20b-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
let-7g-3p,let-7g-3p,mirna
let-7g-3p,let-7g-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-338-3p,mir-338-3p,mirna
mir-338-3p,mir-338-3p,mirna
mir-182-5p,mir-182-5p,mirna
mir-141-3p,mir-141-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-205-5p,mir-205-5p,mirna
mir-31-5p,mir-31-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-149-5p,mir-149-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
let-7g-3p,let-7g-3p,mirna
mir-362-3p,mir-362-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-142-3p,mir-142-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-106a-3p,mir-106a-3p,mirna
mir-133b,mir-133b,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-4326,mir-4326,mirna
mir-362-3p,mir-362-3p,mirna
mir-106a-5p,mir-106a-5p,mirna
mir-221-5p,mir-221-5p,mirna
mir-338-5p,mir-338-5p,mirna
mir-29b-1-5p,mir-29b-1-5p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-141-3p,mir-141-3p,mirna
mir-149-5p,mir-149-5p,mirna
mir-362-3p,mir-362-3p,mirna
mir-29b-1-5p,mir-29b-1-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-141-3p,mir-141-3p,mirna
