shared_name,name,info
mir-193b-5p,mir-193b-5p,mirna
mir-26b-5p,mir-26b-5p,mirna
let-7c-5p,let-7c-5p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-27a-5p,mir-27a-5p,mirna
mir-195-5p,mir-195-5p,mirna
let-7i-3p,let-7i-3p,mirna
mir-324-5p,mir-324-5p,mirna
mir-142-5p,mir-142-5p,mirna
mir-26b-5p,mir-26b-5p,mirna
mir-192-5p,mir-192-5p,mirna
mir-153-3p,mir-153-3p,mirna
mir-200a-5p,mir-200a-5p,mirna
mir-19b-1-5p,mir-19b-1-5p,mirna
mir-1-3p,mir-1-3p,mirna
mir-1-3p,mir-1-3p,mirna
mir-20a-3p,mir-20a-3p,mirna
mir-424-5p,mir-424-5p,mirna
mir-671-5p,mir-671-5p,mirna
mir-299-5p,mir-299-5p,mirna
mir-133b,mir-133b,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-149-5p,mir-149-5p,mirna
mir-149-5p,mir-149-5p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-125a-3p,mir-125a-3p,mirna
mir-19a-3p,mir-19a-3p,mirna
mir-20a-5p,mir-20a-5p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-19b-3p,mir-19b-3p,mirna
mir-376c-3p,mir-376c-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-26b-3p,mir-26b-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-200a-3p,mir-200a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-222-5p,mir-222-5p,mirna
mir-144-3p,mir-144-3p,mirna
mir-2355-3p,mir-2355-3p,mirna
mir-182-5p,mir-182-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-20a-3p,mir-20a-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-103a-2-5p,mir-103a-2-5p,mirna
mir-143-5p,mir-143-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
let-7c-5p,let-7c-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-153-3p,mir-153-3p,mirna
mir-153-3p,mir-153-3p,mirna
mir-150-5p,mir-150-5p,mirna
mir-143-3p,mir-143-3p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-150-5p,mir-150-5p,mirna
mir-155-5p,mir-155-5p,mirna
mir-20b-5p,mir-20b-5p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-30a-3p,mir-30a-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-126-3p,mir-126-3p,mirna
mir-1304-5p,mir-1304-5p,mirna
mir-126-3p,mir-126-3p,mirna
mir-26b-3p,mir-26b-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-1271-5p,mir-1271-5p,mirna
mir-26b-3p,mir-26b-3p,mirna
mir-148a-3p,mir-148a-3p,mirna
mir-146a-5p,mir-146a-5p,mirna
mir-129-5p,mir-129-5p,mirna
mir-1301-3p,mir-1301-3p,mirna
mir-103a-2-5p,mir-103a-2-5p,mirna
mir-142-5p,mir-142-5p,mirna
mir-31-5p,mir-31-5p,mirna
mir-320b,mir-320b,mirna
mir-335-3p,mir-335-3p,mirna
mir-1301-3p,mir-1301-3p,mirna
mir-1301-3p,mir-1301-3p,mirna
mir-155-5p,mir-155-5p,mirna
mir-335-3p,mir-335-3p,mirna
mir-221-5p,mir-221-5p,mirna
mir-335-3p,mir-335-3p,mirna
mir-103a-2-5p,mir-103a-2-5p,mirna
mir-320b,mir-320b,mirna
mir-31-5p,mir-31-5p,mirna
mir-183-5p,mir-183-5p,mirna
mir-18a-3p,mir-18a-3p,mirna
mir-301b-3p,mir-301b-3p,mirna
mir-940,mir-940,mirna
mir-142-5p,mir-142-5p,mirna
mir-1301-3p,mir-1301-3p,mirna
mir-320b,mir-320b,mirna
mir-20a-3p,mir-20a-3p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-221-5p,mir-221-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-218-5p,mir-218-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-26b-5p,mir-26b-5p,mirna
mir-590-5p,mir-590-5p,mirna
mir-424-5p,mir-424-5p,mirna
mir-424-5p,mir-424-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-30a-5p,mir-30a-5p,mirna
mir-26b-5p,mir-26b-5p,mirna
mir-26b-5p,mir-26b-5p,mirna
mir-320c,mir-320c,mirna
mir-505-3p,mir-505-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-20a-3p,mir-20a-3p,mirna
mir-130b-3p,mir-130b-3p,mirna
mir-27a-5p,mir-27a-5p,mirna
mir-155-5p,mir-155-5p,mirna
mir-19b-1-5p,mir-19b-1-5p,mirna
mir-19b-3p,mir-19b-3p,mirna
mir-222-5p,mir-222-5p,mirna
mir-222-5p,mir-222-5p,mirna
mir-19b-1-5p,mir-19b-1-5p,mirna
mir-142-3p,mir-142-3p,mirna
mir-144-3p,mir-144-3p,mirna
mir-145-5p,mir-145-5p,mirna
mir-144-3p,mir-144-3p,mirna
mir-142-3p,mir-142-3p,mirna
mir-144-3p,mir-144-3p,mirna
mir-145-5p,mir-145-5p,mirna
mir-345-5p,mir-345-5p,mirna
mir-144-3p,mir-144-3p,mirna
mir-144-3p,mir-144-3p,mirna
mir-129-5p,mir-129-5p,mirna
mir-144-3p,mir-144-3p,mirna
mir-18a-5p,mir-18a-5p,mirna
mir-320b,mir-320b,mirna
mir-155-5p,mir-155-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-20a-3p,mir-20a-3p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-182-5p,mir-182-5p,mirna
mir-200c-3p,mir-200c-3p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-17-5p,mir-17-5p,mirna
mir-196a-5p,mir-196a-5p,mirna
mir-1-3p,mir-1-3p,mirna
mir-17-5p,mir-17-5p,mirna
