shared_name,name,info
mir-135b-5p,mir-135b-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-139-3p,mir-139-3p,mirna
mir-1179,mir-1179,mirna
mir-135a-5p,mir-135a-5p,mirna
mir-129-5p,mir-129-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-1179,mir-1179,mirna
mir-1179,mir-1179,mirna
mir-642a-5p,mir-642a-5p,mirna
mir-153-3p,mir-153-3p,mirna
mir-33b-5p,mir-33b-5p,mirna
mir-153-3p,mir-153-3p,mirna
mir-193b-3p,mir-193b-3p,mirna
mir-129-5p,mir-129-5p,mirna
mir-129-5p,mir-129-5p,mirna
mir-31-5p,mir-31-5p,mirna
mir-1179,mir-1179,mirna
mir-153-3p,mir-153-3p,mirna
mir-192-3p,mir-192-3p,mirna
mir-146a-5p,mir-146a-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-223-3p,mir-223-3p,mirna
mir-153-3p,mir-153-3p,mirna
mir-429,mir-429,mirna
mir-193b-5p,mir-193b-5p,mirna
mir-141-3p,mir-141-3p,mirna
mir-153-3p,mir-153-3p,mirna
mir-205-5p,mir-205-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-9-5p,mir-9-5p,mirna
mir-192-3p,mir-192-3p,mirna
mir-96-5p,mir-96-5p,mirna
mir-3065-3p,mir-3065-3p,mirna
mir-7-5p,mir-7-5p,mirna
mir-877-5p,mir-877-5p,mirna
mir-1224-5p,mir-1224-5p,mirna
mir-592,mir-592,mirna
mir-7-5p,mir-7-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-376a-3p,mir-376a-3p,mirna
mir-376a-3p,mir-376a-3p,mirna
mir-584-5p,mir-584-5p,mirna
mir-7-5p,mir-7-5p,mirna
mir-204-5p,mir-204-5p,mirna
mir-675-3p,mir-675-3p,mirna
mir-3065-5p,mir-3065-5p,mirna
mir-33b-5p,mir-33b-5p,mirna
mir-203a-3p,mir-203a-3p,mirna
mir-577,mir-577,mirna
mir-9-5p,mir-9-5p,mirna
mir-33a-5p,mir-33a-5p,mirna
mir-376a-3p,mir-376a-3p,mirna
mir-656-3p,mir-656-3p,mirna
mir-224-5p,mir-224-5p,mirna
mir-194-3p,mir-194-3p,mirna
mir-7-5p,mir-7-5p,mirna
E2F1_tf,E2F1,tf
RUNX2_tf,RUNX2,tf
SOX11_tf,SOX11,tf
SP1_tf,SP1,tf
TCF7L2_tf,TCF7L2,tf
RUNX2_tf,RUNX2,tf
EBF1_tf,EBF1,tf
BACH1_tf,BACH1,tf
MYC_tf,MYC,tf
MYC_tf,MYC,tf
KDM5B_tf,KDM5B,tf
SP1_tf,SP1,tf
KDM5B_tf,KDM5B,tf
KLF5_tf,KLF5,tf
YY1_tf,YY1,tf
SP1_tf,SP1,tf
ARNT_tf,ARNT,tf
AR_tf,AR,tf
SP1_tf,SP1,tf
SP3_tf,SP3,tf
KLF13_tf,KLF13,tf
TEAD1_tf,TEAD1,tf
KDM5B_tf,KDM5B,tf
MAFB_tf,MAFB,tf
SP3_tf,SP3,tf
BACH2_tf,BACH2,tf
SMAD5_tf,SMAD5,tf
GATA3_tf,GATA3,tf
KLF5_tf,KLF5,tf
AARS1_target,AARS1,target
RUNX1_target,RUNX1,target
RUNX1_target,RUNX1,target
CD44_target,CD44,target
CTNNB1_target,CTNNB1,target
DPYD_target,DPYD,target
LAMC1_target,LAMC1,target
LBR_target,LBR,target
LBR_target,LBR,target
LBR_target,LBR,target
SMAD3_target,SMAD3,target
MCL1_target,MCL1,target
MYH9_target,MYH9,target
MYO1C_target,MYO1C,target
NARS1_target,NARS1,target
ADAM17_target,ADAM17,target
TCF12_target,TCF12,target
THRA_target,THRA,target
HMGA2_target,HMGA2,target
HMGA2_target,HMGA2,target
AP3D1_target,AP3D1,target
MICAL2_target,MICAL2,target
VGLL4_target,VGLL4,target
WDFY3_target,WDFY3,target
CD2AP_target,CD2AP,target
ARHGEF3_target,ARHGEF3,target
ARID1B_target,ARID1B,target
FNDC3B_target,FNDC3B,target
AGRN_target,AGRN,target
mir-135b-5p/mir-205-5p,"",dummy
mir-204-5p/mir-9-5p,"",dummy
mir-204-5p/mir-9-5p,"",dummy
mir-139-3p/mir-192-3p,"",dummy
mir-1179/mir-96-5p,"",dummy
mir-135a-5p/mir-3065-3p,"",dummy
mir-129-5p/mir-7-5p,"",dummy
mir-7-5p/mir-877-5p,"",dummy
mir-1179/mir-1224-5p,"",dummy
mir-1179/mir-592,"",dummy
mir-642a-5p/mir-7-5p,"",dummy
mir-153-3p/mir-33a-5p,"",dummy
mir-33b-5p/mir-376a-3p,"",dummy
mir-153-3p/mir-376a-3p,"",dummy
mir-193b-3p/mir-584-5p,"",dummy
mir-129-5p/mir-7-5p,"",dummy
mir-129-5p/mir-204-5p,"",dummy
mir-31-5p/mir-675-3p,"",dummy
mir-1179/mir-3065-5p,"",dummy
mir-153-3p/mir-33b-5p,"",dummy
mir-192-3p/mir-203a-3p,"",dummy
mir-146a-5p/mir-577,"",dummy
mir-204-5p/mir-9-5p,"",dummy
mir-223-3p/mir-33a-5p,"",dummy
mir-153-3p/mir-376a-3p,"",dummy
mir-429/mir-656-3p,"",dummy
mir-193b-5p/mir-224-5p,"",dummy
mir-141-3p/mir-194-3p,"",dummy
mir-153-3p/mir-7-5p,"",dummy
