shared_name,name,info
hsa-mir-142-3p,hsa-mir-142-3p,mirna
hsa-mir-204-5p,hsa-mir-204-5p,mirna
hsa-mir-1-3p,hsa-mir-1-3p,mirna
hsa-mir-369-3p,hsa-mir-369-3p,mirna
hsa-mir-379-5p,hsa-mir-379-5p,mirna
hsa-mir-410-3p,hsa-mir-410-3p,mirna
hsa-mir-493-5p,hsa-mir-493-5p,mirna
hsa-mir-410-3p,hsa-mir-410-3p,mirna
hsa-mir-299-5p,hsa-mir-299-5p,mirna
hsa-mir-299-5p,hsa-mir-299-5p,mirna
hsa-mir-370-3p,hsa-mir-370-3p,mirna
hsa-mir-370-3p,hsa-mir-370-3p,mirna
hsa-mir-370-3p,hsa-mir-370-3p,mirna
hsa-mir-299-5p,hsa-mir-299-5p,mirna
hsa-mir-204-5p,hsa-mir-204-5p,mirna
hsa-mir-18a-5p,hsa-mir-18a-5p,mirna
hsa-mir-184,hsa-mir-184,mirna
hsa-mir-130b-3p,hsa-mir-130b-3p,mirna
hsa-mir-195-3p,hsa-mir-195-3p,mirna
hsa-mir-136-5p,hsa-mir-136-5p,mirna
hsa-mir-30c-2-3p,hsa-mir-30c-2-3p,mirna
hsa-mir-376b-3p,hsa-mir-376b-3p,mirna
hsa-mir-299-5p,hsa-mir-299-5p,mirna
hsa-mir-222-3p,hsa-mir-222-3p,mirna
hsa-mir-125a-5p,hsa-mir-125a-5p,mirna
hsa-mir-20a-5p,hsa-mir-20a-5p,mirna
hsa-mir-377-5p,hsa-mir-377-5p,mirna
hsa-mir-10a-5p,hsa-mir-10a-5p,mirna
hsa-mir-378a-3p,hsa-mir-378a-3p,mirna
hsa-mir-337-3p,hsa-mir-337-3p,mirna
hsa-mir-409-3p,hsa-mir-409-3p,mirna
hsa-mir-10a-5p,hsa-mir-10a-5p,mirna
hsa-mir-10a-5p,hsa-mir-10a-5p,mirna
hsa-let-7e-3p,hsa-let-7e-3p,mirna
hsa-mir-199a-5p,hsa-mir-199a-5p,mirna
hsa-mir-199a-5p,hsa-mir-199a-5p,mirna
hsa-mir-145-5p,hsa-mir-145-5p,mirna
hsa-mir-493-3p,hsa-mir-493-3p,mirna
hsa-mir-181c-5p,hsa-mir-181c-5p,mirna
hsa-mir-125b-2-3p,hsa-mir-125b-2-3p,mirna
hsa-mir-146a-5p,hsa-mir-146a-5p,mirna
hsa-mir-381-3p,hsa-mir-381-3p,mirna
hsa-mir-155-5p,hsa-mir-155-5p,mirna
hsa-mir-675-3p,hsa-mir-675-3p,mirna
hsa-mir-377-3p,hsa-mir-377-3p,mirna
hsa-mir-145-5p,hsa-mir-145-5p,mirna
hsa-mir-181c-5p,hsa-mir-181c-5p,mirna
hsa-mir-141-3p,hsa-mir-141-3p,mirna
hsa-mir-195-3p,hsa-mir-195-3p,mirna
hsa-mir-181a-2-3p,hsa-mir-181a-2-3p,mirna
hsa-mir-127-5p,hsa-mir-127-5p,mirna
hsa-mir-127-5p,hsa-mir-127-5p,mirna
hsa-mir-19b-3p,hsa-mir-19b-3p,mirna
hsa-mir-19b-3p,hsa-mir-19b-3p,mirna
hsa-mir-338-3p,hsa-mir-338-3p,mirna
hsa-mir-338-3p,hsa-mir-338-3p,mirna
hsa-mir-204-5p,hsa-mir-204-5p,mirna
hsa-mir-149-5p,hsa-mir-149-5p,mirna
hsa-mir-20b-5p,hsa-mir-20b-5p,mirna
hsa-mir-181d-5p,hsa-mir-181d-5p,mirna
hsa-mir-20b-5p,hsa-mir-20b-5p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-106a-5p,hsa-mir-106a-5p,mirna
hsa-mir-142-5p,hsa-mir-142-5p,mirna
hsa-mir-125a-3p,hsa-mir-125a-3p,mirna
hsa-mir-429,hsa-mir-429,mirna
hsa-mir-19b-3p,hsa-mir-19b-3p,mirna
hsa-mir-130b-5p,hsa-mir-130b-5p,mirna
hsa-mir-17-5p,hsa-mir-17-5p,mirna
hsa-mir-424-5p,hsa-mir-424-5p,mirna
hsa-mir-200c-3p,hsa-mir-200c-3p,mirna
hsa-mir-2355-3p,hsa-mir-2355-3p,mirna
hsa-mir-204-5p,hsa-mir-204-5p,mirna
hsa-mir-410-3p,hsa-mir-410-3p,mirna
hsa-mir-410-3p,hsa-mir-410-3p,mirna
hsa-mir-432-5p,hsa-mir-432-5p,mirna
hsa-mir-432-5p,hsa-mir-432-5p,mirna
hsa-mir-183-5p,hsa-mir-183-5p,mirna
hsa-mir-155-5p,hsa-mir-155-5p,mirna
hsa-mir-378a-5p,hsa-mir-378a-5p,mirna
hsa-mir-1226-3p,hsa-mir-1226-3p,mirna
hsa-mir-30a-5p,hsa-mir-30a-5p,mirna
hsa-mir-181c-5p,hsa-mir-181c-5p,mirna
hsa-mir-369-3p,hsa-mir-369-3p,mirna
hsa-mir-142-5p,hsa-mir-142-5p,mirna
hsa-mir-200b-5p,hsa-mir-200b-5p,mirna
hsa-mir-142-5p,hsa-mir-142-5p,mirna
hsa-mir-130a-3p,hsa-mir-130a-3p,mirna
hsa-mir-155-5p,hsa-mir-155-5p,mirna
hsa-mir-130b-3p,hsa-mir-130b-3p,mirna
hsa-mir-142-3p,hsa-mir-142-3p,mirna
hsa-mir-181a-2-3p,hsa-mir-181a-2-3p,mirna
hsa-mir-200c-3p,hsa-mir-200c-3p,mirna
hsa-mir-142-5p,hsa-mir-142-5p,mirna
hsa-mir-222-3p,hsa-mir-222-3p,mirna
hsa-mir-203a-3p,hsa-mir-203a-3p,mirna
hsa-mir-874-3p,hsa-mir-874-3p,mirna
hsa-mir-203a-3p,hsa-mir-203a-3p,mirna
hsa-mir-654-5p,hsa-mir-654-5p,mirna
hsa-mir-410-3p,hsa-mir-410-3p,mirna
hsa-mir-494-3p,hsa-mir-494-3p,mirna
hsa-mir-654-5p,hsa-mir-654-5p,mirna
hsa-mir-654-5p,hsa-mir-654-5p,mirna
hsa-mir-377-3p,hsa-mir-377-3p,mirna
hsa-mir-377-3p,hsa-mir-377-3p,mirna
hsa-mir-543,hsa-mir-543,mirna
hsa-mir-543,hsa-mir-543,mirna
hsa-mir-433-3p,hsa-mir-433-3p,mirna
hsa-mir-377-3p,hsa-mir-377-3p,mirna
hsa-mir-218-5p,hsa-mir-218-5p,mirna
hsa-mir-582-5p,hsa-mir-582-5p,mirna
hsa-mir-338-5p,hsa-mir-338-5p,mirna
hsa-mir-30c-1-3p,hsa-mir-30c-1-3p,mirna
hsa-mir-214-5p,hsa-mir-214-5p,mirna
hsa-mir-222-3p,hsa-mir-222-3p,mirna
hsa-mir-335-5p,hsa-mir-335-5p,mirna
hsa-mir-433-3p,hsa-mir-433-3p,mirna
hsa-mir-376b-3p,hsa-mir-376b-3p,mirna
hsa-mir-381-3p,hsa-mir-381-3p,mirna
hsa-mir-335-5p,hsa-mir-335-5p,mirna
hsa-mir-224-5p,hsa-mir-224-5p,mirna
hsa-mir-497-5p,hsa-mir-497-5p,mirna
hsa-mir-199a-5p,hsa-mir-199a-5p,mirna
hsa-mir-497-5p,hsa-mir-497-5p,mirna
hsa-mir-539-5p,hsa-mir-539-5p,mirna
hsa-mir-942-5p,hsa-mir-942-5p,mirna
hsa-mir-145-5p,hsa-mir-145-5p,mirna
hsa-mir-199a-5p,hsa-mir-199a-5p,mirna
hsa-mir-145-5p,hsa-mir-145-5p,mirna
hsa-mir-582-5p,hsa-mir-582-5p,mirna
hsa-mir-377-5p,hsa-mir-377-5p,mirna
hsa-mir-377-5p,hsa-mir-377-5p,mirna
hsa-mir-548b-3p,hsa-mir-548b-3p,mirna
hsa-mir-363-3p,hsa-mir-363-3p,mirna
hsa-mir-182-5p,hsa-mir-182-5p,mirna
hsa-mir-32-3p,hsa-mir-32-3p,mirna
hsa-mir-653-5p,hsa-mir-653-5p,mirna
hsa-mir-218-5p,hsa-mir-218-5p,mirna
hsa-mir-877-5p,hsa-mir-877-5p,mirna
hsa-mir-494-3p,hsa-mir-494-3p,mirna
hsa-mir-200a-3p,hsa-mir-200a-3p,mirna
hsa-mir-27a-5p,hsa-mir-27a-5p,mirna
hsa-mir-21-3p,hsa-mir-21-3p,mirna
hsa-mir-424-5p,hsa-mir-424-5p,mirna
hsa-mir-92b-3p,hsa-mir-92b-3p,mirna
hsa-mir-7-5p,hsa-mir-7-5p,mirna
hsa-mir-323a-3p,hsa-mir-323a-3p,mirna
hsa-mir-381-3p,hsa-mir-381-3p,mirna
hsa-mir-675-3p,hsa-mir-675-3p,mirna
hsa-mir-942-5p,hsa-mir-942-5p,mirna
hsa-mir-942-5p,hsa-mir-942-5p,mirna
hsa-mir-214-3p,hsa-mir-214-3p,mirna
hsa-mir-19a-3p,hsa-mir-19a-3p,mirna
hsa-mir-370-3p,hsa-mir-370-3p,mirna
hsa-mir-199a-5p,hsa-mir-199a-5p,mirna
hsa-mir-664a-3p,hsa-mir-664a-3p,mirna
hsa-mir-301b-3p,hsa-mir-301b-3p,mirna
hsa-mir-18a-3p,hsa-mir-18a-3p,mirna
hsa-mir-381-3p,hsa-mir-381-3p,mirna
hsa-mir-335-5p,hsa-mir-335-5p,mirna
hsa-mir-548b-3p,hsa-mir-548b-3p,mirna
hsa-mir-203a-3p,hsa-mir-203a-3p,mirna
hsa-mir-429,hsa-mir-429,mirna
hsa-mir-92b-3p,hsa-mir-92b-3p,mirna
hsa-mir-92b-3p,hsa-mir-92b-3p,mirna
hsa-mir-21-3p,hsa-mir-21-3p,mirna
hsa-mir-877-5p,hsa-mir-877-5p,mirna
hsa-mir-20a-3p,hsa-mir-20a-3p,mirna
hsa-mir-433-3p,hsa-mir-433-3p,mirna
hsa-mir-654-5p,hsa-mir-654-5p,mirna
hsa-mir-433-3p,hsa-mir-433-3p,mirna
hsa-mir-92b-3p,hsa-mir-92b-3p,mirna
