"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
360,"AQP3","hsa-mir-20a-3p","hsa-mir-196a-5p",0.026,0.249,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase ",23.0397014477347,21.7590120042607,0.318511566981444,0.590321592335799,0.272390577436384,0.437034530475507,0.098365055557865,0.317959199203998
360,"AQP3","hsa-mir-20a-3p","hsa-mir-889-3p",0.0295,0.55,0.0045,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",22.2512037362489,17.996402472592,0.318511566981444,0.590321592335799,0.324991260351976,-0.430899109431842,0.098365055557865,0.317959199203998
360,"AQP3","hsa-mir-2355-5p","hsa-mir-889-3p",0.0685,0.5885,0.0065,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",21.8820124226308,20.5718017785229,0.594480511032847,-0.200634859897396,0.324991260351976,-0.430899109431842,0.098365055557865,0.317959199203998
488,"ATP2A2","hsa-mir-188-3p","hsa-mir-497-5p",0.0915,0.0605,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.8630132729984,18.7737958755623,0.658511882263961,0.447333832523277,0.0602786263793021,-0.736930236174511,0.606911424552385,0.0993281282603189
493,"ATP2B4","hsa-mir-218-5p","hsa-mir-18a-3p",0.5385,0.065,0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30524205'>PubMedLink</a>","NA","NA","mirtarbase tarbase ","mirtarbase  ",18.9451194755604,17.7966718939516,0.0432832878979492,-0.71494649945238,0.0417354195717144,2.1329728762167,0.417303906484887,-0.151408286122232
595,"CCND1","hsa-mir-195-5p","hsa-mir-338-3p",0.033,0.2485,0.004,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29243777'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30207103'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/11311493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11371120'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15221962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15896460'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15949570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16865248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18548202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19489683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19585495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20473525'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20680537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21594903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23111469'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24737585'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25204741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26631043'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27364926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27732565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28521400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29416780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30198868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30361291'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30903019'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31695498'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",18.567685515073,17.2025261346449,0.0465178735354217,-0.713940602248058,0.445972718154258,-0.231900827090782,0.927073368686399,0.0180538265736299
595,"CCND1","hsa-mir-3170","hsa-mir-625-5p",0.02,0.455,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11311493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11371120'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15221962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15896460'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15949570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16865248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18548202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19489683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19585495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20473525'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20680537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21594903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23111469'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24737585'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25204741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26631043'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27364926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27732565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28521400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29416780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30198868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30361291'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30903019'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31695498'>PubMedLink</a>","mirtarbase  ","mirtarbase tarbase ",18.8441416458551,16.7096354286593,0.399123516677717,0.920682457978588,0.268788802374947,0.837819568650752,0.927073368686399,0.0180538265736299
595,"CCND1","hsa-mir-625-5p","hsa-mir-296-5p",0.473,0.424,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11311493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11371120'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15221962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15896460'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15949570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16865248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18548202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19489683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19585495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20473525'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20680537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21594903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23111469'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24737585'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25204741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26631043'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27364926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27732565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28521400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29416780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30198868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30361291'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30903019'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31695498'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",18.6290579947922,17.0315422616662,0.268788802374947,0.837819568650752,0.815453493429602,-0.142555946450267,0.927073368686399,0.0180538265736299
659,"BMPR2","hsa-mir-20b-5p","hsa-mir-222-3p",0.952,0.0155,0.0085,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",17.2033196515567,15.9893990640726,0.00898396660926057,1.31515818113164,0.863940325319415,0.061820557847157,0.667552050829966,-0.0849355188134386
667,"DST","hsa-mir-129-5p","hsa-mir-196a-5p",0.498,0.0905,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30260270'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",18.1017625466073,15.6110484932577,0.00299042749917434,-1.39299181942766,0.272390577436384,0.437034530475507,0.668941439488508,-0.0852327990766385
